frame,ball_x_video,ball_y_video,ball_x_field,ball_y_field,projection_method
378,896.7775119617224,400.6818181818182,608.5419921875,-2046.10498046875,homography
379,899.371921182266,410.9605911330049,621.4039306640625,-1865.5997314453125,homography
380,901.609589041096,420.19520547945206,631.793701171875,-1717.1458740234375,homography
381,900.2767123287671,430.33972602739726,634.9494018554688,-1567.18408203125,homography
382,907.662100456621,446.5342465753425,656.728515625,-1352.3155517578125,homography
383,912.23487544484,459.932384341637,670.1248168945312,-1193.9989013671875,homography
384,916.6994535519126,474.7131147540984,682.4953002929688,-1036.5980224609375,homography
385,918.385342789598,487.12529550827423,688.701904296875,-916.4947509765625,homography
386,919.1320754716982,487.9919137466307,690.0986938476562,-908.4822387695312,homography
387,918.4064837905236,487.3316708229426,688.7900390625,-914.58251953125,homography
388,917.2063157894736,486.018947368421,686.5520629882812,-926.7919311523438,homography
389,,,,,missing
390,,,,,missing
391,,,,,missing
392,,,,,missing
393,1030.6450839328538,535.7098321342926,851.0278930664062,-529.1962890625,homography
394,1057.1715210355987,525.0809061488674,890.5162963867188,-604.3440551757812,homography
395,1085.5,521.4021739130435,931.6734008789062,-631.4744873046875,homography
396,1113.295358649789,516.2151898734177,973.9418334960938,-670.7655029296875,homography
397,1140.78937007874,514.0944881889764,1014.7836303710938,-687.1915283203125,homography
398,1167.3197424892703,513.1909871244635,1053.6907958984375,-694.2550048828125,homography
399,1194.295871559633,511.2133027522936,1094.54638671875,-709.8544311523438,homography
400,1223.1395939086294,510.5558375634518,1137.1070556640625,-715.0830688476562,homography
401,1248.6178660049627,511.99007444168734,1172.30517578125,-703.7046508789062,homography
402,1273.9543378995434,513.3584474885845,1207.0767822265625,-692.9426879882812,homography
403,1304.3347547974413,515.4434968017058,1247.730712890625,-676.7181396484375,homography
404,1332.646913580247,518.4617283950618,1283.4617919921875,-653.5960693359375,homography
405,1354.1472527472529,527.8021978021978,1298.8665771484375,-584.65478515625,homography
406,1380.1393258426967,532.2337078651685,1327.3662109375,-553.2601928710938,homography
407,1405.504608294931,537.2972350230415,1353.2314453125,-518.3673095703125,homography
408,1430.686746987952,544.2981927710844,1374.7808837890625,-471.76385498046875,homography
409,1456.017857142857,552.1285714285714,1394.2530517578125,-421.7708740234375,homography
410,1479.7732342007434,563.1895910780669,1405.361328125,-354.72186279296875,homography
411,1504.715302491103,572.5551601423488,1420.142578125,-300.97686767578125,homography
412,1527.2194092827003,583.7088607594936,1428.312744140625,-240.3021240234375,homography
413,1550.2857142857142,597.5645161290323,1432.253173828125,-169.54794311523438,homography
414,1567.9043062200958,608.6555023923445,1434.279052734375,-116.28196716308594,homography
415,1593.9789915966387,624.9327731092437,1437.298583984375,-43.02119064331055,homography
416,1616.9067164179105,639.3134328358209,1439.6717529296875,17.29207992553711,homography
417,1638.0766550522649,654.801393728223,1438.5325927734375,78.080322265625,homography
418,1658.9463087248323,670.4261744966443,1436.9852294921875,135.4384307861328,homography
419,1679.1182795698924,687.5340501792115,1432.894287109375,194.1138916015625,homography
420,1698.2702702702702,704.988416988417,1427.7081298828125,249.9641571044922,homography
421,1719.633064516129,723.4879032258065,1423.5106201171875,305.1734313964844,homography
422,1736.028,742.24,1415.105224609375,357.3651123046875,homography
423,1756.3002544529263,764.3715012722646,1406.63916015625,414.58233642578125,homography
424,1770.9408099688474,760.1246105919004,1423.3563232421875,403.94683837890625,homography
425,1786.5873605947954,748.453531598513,1450.0927734375,373.88665771484375,homography
426,1802.9054054054052,738.8918918918919,1475.813720703125,348.3078308105469,homography
427,1818.071186440678,727.9525423728813,1503.3267822265625,317.92919921875,homography
428,1834.4245614035087,719.3754385964912,1529.6204833984375,293.23345947265625,homography
429,1849.9854545454543,712.1054545454546,1554.0994873046875,271.6666259765625,homography
430,1865.3870967741937,705.2795698924731,1578.4266357421875,250.86367797851562,homography
431,1879.4603174603171,699.6944444444445,1600.1605224609375,233.4283447265625,homography
432,1894.8045112781956,695.4285714285714,1621.3193359375,219.85202026367188,homography
433,1909.9714285714283,693.5485714285714,1638.5333251953125,213.79586791992188,homography
434,,,,,missing
435,,,,,missing
436,,,,,missing
437,,,,,missing
438,,,,,missing
439,,,,,missing
440,,,,,missing
