frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,field_x,field_y,timestamp_sec
173,1,437,710,499,864,468,864,251.1450653076172,781.43310546875,5.766666666666667
173,2,824,634,933,761,878,761,638.14013671875,293.17041015625,5.766666666666667
173,3,1178,646,1253,786,1215,786,1017.9877319335938,442.3634033203125,5.766666666666667
173,4,1086,634,1157,759,1121,759,920.2754516601562,291.2143249511719,5.766666666666667
174,1,437,711,499,864,468,864,251.1450653076172,781.43310546875,5.8
174,2,814,634,921,760,867,760,625.1300659179688,287.02459716796875,5.8
174,3,1172,647,1234,785,1203,785,1005.05712890625,436.6927185058594,5.8
174,4,1083,631,1150,758,1116,758,914.716552734375,285.2882080078125,5.8
175,1,436,709,500,863,468,863,250.3991241455078,777.2572631835938,5.833333333333333
175,2,814,633,914,763,864,763,622.3822021484375,304.00323486328125,5.833333333333333
175,3,1172,649,1226,785,1199,785,1000.612060546875,436.54669189453125,5.833333333333333
175,4,1075,635,1141,760,1108,760,904.9490356445312,296.41949462890625,5.833333333333333
176,1,436,710,506,864,471,864,254.1242218017578,781.525146484375,5.866666666666666
176,2,813,633,910,768,861,768,620.1580200195312,332.0014953613281,5.866666666666666
176,3,1167,649,1224,785,1195,785,996.166748046875,436.4006652832031,5.866666666666666
176,4,1072,638,1138,756,1105,756,902.3739013671875,273.3351745605469,5.866666666666666
177,1,435,711,506,866,470,866,254.6109161376953,789.8098754882812,5.9
177,2,806,634,904,763,855,763,611.9689331054688,303.654541015625,5.9
177,3,1161,648,1226,792,1193,792,991.4203491210938,472.6183776855469,5.9
177,4,1068,648,1132,762,1100,762,895.2462768554688,307.47705078125,5.9
178,1,432,711,504,866,468,866,252.63050842285156,789.748779296875,5.933333333333334
178,2,797,634,899,757,848,757,602.1915283203125,269.00799560546875,5.933333333333334
178,3,1158,645,1229,797,1193,797,989.6519775390625,498.0467834472656,5.933333333333334
178,4,1065,649,1161,757,1113,757,911.4688720703125,279.4200744628906,5.933333333333334
179,1,432,711,510,871,471,871,259.2564392089844,810.4212646484375,5.966666666666667
179,2,790,630,890,766,840,766,595.4835205078125,320.004638671875,5.966666666666667
179,3,1154,644,1252,796,1203,796,1000.9224853515625,493.348876953125,5.966666666666667
179,4,1066,649,1124,755,1095,755,890.9082641601562,267.1500549316406,5.966666666666667
180,1,432,712,514,869,473,869,259.77239990234375,802.2849731445312,6.0
180,2,789,630,882,769,835,769,590.6184692382812,336.5761413574219,6.0
180,3,1150,645,1240,796,1195,796,992.1873168945312,493.06451416015625,6.0
180,4,1059,646,1119,761,1089,761,882.7260131835938,301.375,6.0
181,1,433,714,513,868,473,868,259.0441589355469,798.1690063476562,6.033333333333333
181,2,785,630,847,760,816,760,565.8092041015625,285.0329284667969,6.033333333333333
181,3,1148,645,1240,796,1194,796,991.0953979492188,493.02899169921875,6.033333333333333
181,4,1058,648,1117,760,1087,760,880.599365234375,295.6019592285156,6.033333333333333
182,1,434,713,516,870,475,870,262.4674987792969,806.4497680664062,6.066666666666666
182,2,778,632,826,753,802,753,546.8970947265625,243.86947631835938,6.066666666666666
182,3,1145,646,1240,797,1192,797,988.561767578125,498.0113220214844,6.066666666666666
182,4,1054,646,1120,769,1087,769,878.9234619140625,346.1788635253906,6.066666666666666
183,1,437,714,520,872,478,872,266.8529357910156,814.7134399414062,6.1
183,2,770,631,844,764,807,764,556.7681884765625,307.4602355957031,6.1
183,3,1144,645,1226,797,1185,797,980.9296875,497.7630920410156,6.1
183,4,1058,642,1115,760,1086,760,879.439697265625,295.5630187988281,6.1
184,1,442,711,531,864,486,864,269.0186767578125,781.9854736328125,6.133333333333334
184,2,765,631,822,760,793,760,539.0444946289062,284.1343078613281,6.133333333333334
184,3,1145,646,1229,796,1187,796,983.4513549804688,492.7801513671875,6.133333333333334
184,4,1059,631,1110,766,1084,766,876.0322875976562,329.373779296875,6.133333333333334
185,1,452,709,547,867,499,867,284.0175476074219,794.8339233398438,6.166666666666667
185,2,752,629,809,761,780,761,524.3259887695312,289.3525390625,6.166666666666667
185,3,1145,645,1225,794,1185,794,981.9456176757812,482.5526428222656,6.166666666666667
185,4,1060,614,1108,764,1084,764,876.3925170898438,318.1532897949219,6.166666666666667
186,1,457,709,552,868,504,868,289.6461181640625,799.1121215820312,6.2
186,2,739,613,823,770,781,770,529.1231079101562,340.0706481933594,6.2
186,3,1144,648,1227,795,1185,795,981.6058959960938,487.6389465332031,6.2
186,4,1064,605,1115,761,1089,761,882.7260131835938,301.375,6.2
187,1,458,706,556,864,507,864,289.866943359375,782.6298217773438,6.233333333333333
187,2,732,622,824,771,778,771,526.0919799804688,345.4942321777344,6.233333333333333
187,3,1139,650,1224,797,1181,797,976.5682373046875,497.6212463378906,6.233333333333333
187,4,1066,604,1114,764,1090,764,883.3038940429688,318.3844909667969,6.233333333333333
188,1,464,703,557,864,510,864,292.84490966796875,782.7218627929688,6.266666666666667
188,2,719,624,826,770,772,770,518.8206787109375,339.727783203125,6.266666666666667
188,3,1138,650,1227,796,1182,796,977.990966796875,492.6024169921875,6.266666666666667
188,4,1065,604,1116,759,1090,759,884.2734985351562,290.00445556640625,6.266666666666667
189,1,470,700,563,864,516,864,298.800537109375,782.9059448242188,6.3
189,2,701,624,811,764,756,764,497.8027038574219,305.487548828125,6.3
189,3,1139,649,1226,795,1182,795,978.3244018554688,487.53204345703125,6.3
189,4,1060,606,1110,758,1085,758,878.6514892578125,284.07513427734375,6.3
190,1,471,699,565,869,518,869,304.1277160644531,803.6510009765625,6.333333333333333
190,2,688,628,798,766,743,766,483.7228088378906,316.2723083496094,6.333333333333333
190,3,1139,648,1222,795,1180,795,976.1366577148438,487.46075439453125,6.333333333333333
190,4,1057,603,1109,758,1083,758,876.3242797851562,283.9968566894531,6.333333333333333
191,1,482,703,567,863,524,863,306.0751953125,778.979248046875,6.366666666666666
191,2,679,626,803,764,741,764,480.45294189453125,304.9071044921875,6.366666666666666
191,3,1140,647,1220,793,1180,793,976.7997436523438,477.27105712890625,6.366666666666666
191,4,1058,608,1097,758,1077,758,869.3421630859375,283.76202392578125,6.366666666666666
192,1,483,704,572,867,527,867,311.690673828125,795.6873779296875,6.4
192,2,673,627,772,761,722,761,456.9021911621094,287.0908203125,6.4
192,3,1141,645,1219,792,1180,792,977.1329345703125,472.1517639160156,6.4
192,4,1059,602,1101,756,1080,756,873.1875610351562,272.3516845703125,6.4
193,1,489,706,584,869,536,869,321.864013671875,804.197265625,6.433333333333334
193,2,664,631,767,764,715,764,450.37249755859375,303.9007568359375,6.433333333333334
193,3,1141,638,1218,789,1179,789,977.0343017578125,456.65899658203125,6.433333333333334
193,4,1055,598,1117,745,1086,745,882.3187866210938,207.76560974121094,6.433333333333334
194,1,497,712,576,865,536,865,319.29644775390625,787.6787719726562,6.466666666666667
194,2,657,635,744,761,700,761,431.3150939941406,286.2325134277344,6.466666666666667
194,3,1140,634,1211,789,1175,789,972.6165161132812,456.51434326171875,6.466666666666667
194,4,1049,599,1116,742,1082,742,878.128662109375,189.4929962158203,6.466666666666667
195,1,499,715,600,873,549,873,337.1369934082031,820.9190673828125,6.5
195,2,656,639,735,760,695,760,424.91888427734375,280.3025207519531,6.5
195,3,1141,632,1231,800,1186,800,981.008544921875,512.8646240234375,6.5
195,4,1049,607,1112,741,1080,741,875.9234008789062,183.33216857910156,6.5
196,1,504,718,609,873,556,873,343.99334716796875,821.129638671875,6.533333333333333
196,2,655,639,732,760,693,760,422.58837890625,280.2242736816406,6.533333333333333
196,3,1141,635,1206,793,1173,793,969.117919921875,477.0203857421875,6.533333333333333
196,4,1041,585,1121,741,1081,741,877.1215209960938,183.37310791015625,6.533333333333333
197,1,507,722,601,865,554,865,337.1316223144531,788.2295532226562,6.566666666666666
197,2,652,643,733,764,692,764,423.75494384765625,303.01025390625,6.566666666666666
197,3,1137,634,1192,796,1164,796,958.3309326171875,491.96246337890625,6.566666666666666
197,4,1040,594,1122,742,1081,742,876.9326171875,189.45217895507812,6.566666666666666
198,1,510,725,609,870,559,870,345.127197265625,808.9937744140625,6.6
198,2,653,640,733,766,693,766,426.0627136230469,314.3467102050781,6.6
198,3,1134,633,1222,808,1178,808,969.7839965820312,552.0752563476562,6.6
198,4,1042,601,1122,744,1082,744,877.7486572265625,201.58767700195312,6.6
199,1,513,728,598,865,555,865,338.1223449707031,788.2601928710938,6.633333333333334
199,2,653,642,730,768,691,768,424.90594482421875,325.4924011230469,6.633333333333334
199,3,1132,636,1179,791,1155,791,949.9412231445312,466.1163635253906,6.633333333333334
199,4,1018,602,1126,753,1072,753,864.3341674804688,254.59523010253906,6.633333333333334
200,1,518,728,592,867,555,867,339.3557434082031,796.5405883789062,6.666666666666667
200,2,650,642,728,766,689,766,421.4483947753906,314.192626953125,6.666666666666667
200,3,1132,638,1180,794,1156,794,950.1693115234375,481.5165710449219,6.666666666666667
200,4,1021,638,1104,767,1062,767,850.6338500976562,334.114501953125,6.666666666666667
201,1,521,727,590,865,555,865,338.1223449707031,788.2601928710938,6.7
201,2,646,642,723,765,684,765,415.0885314941406,308.3597106933594,6.7
201,3,1130,637,1181,794,1155,794,949.0733642578125,481.4808349609375,6.7
201,4,1021,638,1104,767,1062,767,850.6338500976562,334.114501953125,6.7
202,1,523,726,587,863,555,863,336.8818664550781,779.9320068359375,6.733333333333333
202,2,645,645,704,763,674,763,402.3034362792969,296.6339111328125,6.733333333333333
202,3,1127,643,1181,796,1154,796,947.4069213867188,491.60687255859375,6.733333333333333
202,4,1032,649,1111,772,1071,772,860.1875,362.09912109375,6.733333333333333
203,1,525,725,586,859,555,859,334.3792724609375,763.130859375,6.766666666666667
203,2,640,645,706,762,673,762,400.52459716796875,290.8965759277344,6.766666666666667
203,3,1127,646,1178,792,1152,792,946.3526611328125,471.1465148925781,6.766666666666667
203,4,1057,634,1127,768,1092,768,884.828125,340.8247375488281,6.766666666666667
204,1,525,721,588,861,556,861,336.6306457519531,771.5865478515625,6.8
204,2,638,642,706,764,672,764,400.6031494140625,302.2357177734375,6.8
204,3,1125,646,1182,801,1153,801,944.91259765625,516.6956787109375,6.8
204,4,1046,663,1107,769,1076,769,866.3569946289062,345.76031494140625,6.8
205,1,522,716,588,863,555,863,336.8818664550781,779.9320068359375,6.833333333333333
205,2,637,640,697,759,667,759,391.64898681640625,273.44976806640625,6.833333333333333
205,3,1125,646,1182,801,1153,801,944.91259765625,516.6956787109375,6.833333333333333
205,4,1051,643,1172,792,1111,792,901.2635498046875,469.6739501953125,6.833333333333333
206,1,522,712,591,860,556,860,336.00555419921875,767.3803100585938,6.866666666666666
206,2,635,636,693,758,664,758,387.5005798339844,267.5550537109375,6.866666666666666
206,3,1098,647,1169,797,1133,797,924.2149047851562,495.9184875488281,6.866666666666666
206,4,1052,648,1174,793,1113,793,903.2479248046875,474.8709411621094,6.866666666666666
207,1,523,709,594,862,558,862,339.2439880371094,775.84228515625,6.9
207,2,633,633,688,760,660,760,384.12646484375,278.93292236328125,6.9
207,3,1096,645,1169,801,1132,801,922.1485595703125,515.9577026367188,6.9
207,4,1058,644,1176,799,1117,799,906.3199462890625,505.42236328125,6.9
208,1,521,708,598,861,559,861,339.6200256347656,771.6791381835938,6.933333333333334
208,2,632,629,688,756,660,756,381.50836181640625,255.78387451171875,6.933333333333334
208,3,1107,646,1180,801,1143,801,934.0732421875,516.3442993164062,6.933333333333334
208,4,1061,644,1194,801,1127,801,916.727783203125,515.781982421875,6.933333333333334
209,1,521,709,589,861,555,861,335.6341857910156,771.5557250976562,6.966666666666667
209,2,630,623,683,755,656,755,376.1452941894531,249.78863525390625,6.966666666666667
209,3,1096,646,1168,796,1132,796,923.3696899414062,490.8244323730469,6.966666666666667
209,4,1066,644,1171,795,1118,795,908.2922973632812,485.2505187988281,6.966666666666667
210,1,522,707,589,859,555,859,334.3792724609375,763.130859375,7.0
210,2,627,622,681,756,654,756,374.46588134765625,255.54656982421875,7.0
210,3,1064,644,1199,804,1131,804,920.3460693359375,530.8134155273438,7.0
210,4,1066,644,1171,795,1118,795,908.2922973632812,485.2505187988281,7.0
211,1,523,705,590,860,556,860,336.00555419921875,767.3803100585938,7.033333333333333
211,2,624,618,673,757,648,757,368.1047058105469,261.12725830078125,7.033333333333333
211,3,1064,644,1199,804,1131,804,920.3460693359375,530.8134155273438,7.033333333333333
211,4,1065,646,1192,797,1128,797,918.759765625,495.7410583496094,7.033333333333333
212,1,524,706,592,861,558,861,338.6235656738281,771.6483154296875,7.066666666666666
212,2,623,616,667,753,645,753,361.8234558105469,237.6160888671875,7.066666666666666
212,3,1065,648,1191,801,1128,801,917.8119506835938,515.817138671875,7.066666666666666
212,4,1065,646,1192,797,1128,797,918.759765625,495.7410583496094,7.066666666666666
213,1,524,706,593,859,558,859,337.3773498535156,763.2238159179688,7.1
213,2,622,611,673,757,647,757,366.9328308105469,261.0877990722656,7.1
213,3,1065,648,1191,801,1128,801,917.8119506835938,515.817138671875,7.1
213,4,1067,646,1197,809,1132,809,920.2343139648438,555.356689453125,7.1
214,1,526,705,597,864,561,864,343.455810546875,784.2860717773438,7.133333333333334
214,2,618,612,702,752,660,752,378.8543701171875,232.31732177734375,7.133333333333334
214,3,1073,644,1158,801,1115,801,903.716552734375,515.3601684570312,7.133333333333334
214,4,1069,647,1197,807,1133,807,921.7824096679688,545.6339111328125,7.133333333333334
215,1,529,704,598,870,563,870,349.06158447265625,809.1148071289062,7.166666666666667
215,2,616,603,664,731,640,731,339.7782287597656,102.7945327758789,7.166666666666667
215,3,1073,644,1158,801,1115,801,903.716552734375,515.3601684570312,7.166666666666667
215,4,1069,649,1181,803,1125,803,914.1001586914062,525.655517578125,7.166666666666667
216,1,530,704,599,857,564,857,342.13720703125,754.9371337890625,7.2
216,2,613,594,661,732,637,732,336.86700439453125,109.01531982421875,7.2
216,3,1072,652,1157,796,1114,796,903.6983032226562,490.1841125488281,7.2
216,4,1069,649,1181,803,1125,803,914.1001586914062,525.655517578125,7.2
217,1,533,704,601,852,567,852,342.04412841796875,733.6328125,7.233333333333333
217,2,612,593,666,730,639,730,337.7857666015625,96.38214874267578,7.233333333333333
217,3,1072,652,1157,796,1114,796,903.6983032226562,490.1841125488281,7.233333333333333
217,4,1075,654,1157,783,1116,783,908.783203125,422.98095703125,7.233333333333333
218,1,541,705,608,854,574,854,350.3350524902344,742.44873046875,7.266666666666667
218,2,611,596,651,738,631,738,334.1492919921875,146.38409423828125,7.266666666666667
218,3,1089,655,1160,791,1124,791,915.7980346679688,465.0003356933594,7.266666666666667
218,4,1075,654,1157,783,1116,783,908.783203125,422.98095703125,7.266666666666667
219,1,544,702,614,854,579,854,355.3673400878906,742.6053466796875,7.3
219,2,610,601,648,737,629,737,330.9577941894531,140.08570861816406,7.3
219,3,1095,654,1164,797,1129,797,919.850830078125,495.77655029296875,7.3
219,4,1094,656,1138,793,1116,793,906.5425415039062,474.9784240722656,7.3
220,1,548,703,635,855,591,855,368.0284118652344,747.2590942382812,7.333333333333333
220,2,603,606,645,736,624,736,324.1078796386719,133.63975524902344,7.333333333333333
220,3,1098,649,1168,797,1133,797,924.2149047851562,495.9184875488281,7.333333333333333
220,4,1093,654,1148,796,1120,796,910.2559204101562,490.3975524902344,7.333333333333333
221,1,548,700,636,853,592,853,367.8652038574219,738.7222900390625,7.366666666666666
221,2,601,598,644,738,622,738,323.24658203125,146.01051330566406,7.366666666666666
221,3,1092,649,1173,800,1132,800,922.3912353515625,510.96282958984375,7.366666666666666
221,4,1089,658,1127,792,1108,792,897.9635009765625,469.566162109375,7.366666666666666
222,1,546,697,643,852,594,852,369.2970886230469,734.4823608398438,7.4
222,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.4
222,3,1092,638,1178,804,1135,804,924.662109375,530.9530029296875,7.4
222,4,1083,658,1135,802,1109,802,897.0076293945312,520.13037109375,7.4
223,1,548,688,642,849,595,849,368.54962158203125,721.530029296875,7.433333333333334
223,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.433333333333334
223,3,1120,634,1181,793,1150,793,943.8731689453125,476.1966247558594,7.433333333333334
223,4,1072,661,1129,797,1100,797,888.2052001953125,494.7472839355469,7.433333333333334
224,1,548,610,653,850,600,850,374.19769287109375,726.0286254882812,7.466666666666667
224,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.466666666666667
224,3,1125,631,1186,789,1155,789,950.5244750976562,455.7910461425781,7.466666666666667
224,4,1069,660,1159,799,1114,799,903.056640625,505.31640625,7.466666666666667
225,1,550,695,663,851,606,851,380.8394775390625,730.54541015625,7.5
225,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.5
225,3,1131,632,1189,771,1160,771,961.63525390625,359.9756774902344,7.5
225,4,1067,655,1163,805,1115,805,902.868896484375,535.1888427734375,7.5
226,1,552,678,673,851,612,851,386.9027404785156,730.7345581054688,7.533333333333333
226,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.533333333333333
226,3,1134,632,1189,769,1161,769,963.41796875,348.9931640625,7.533333333333333
226,4,1067,657,1137,796,1102,796,890.581787109375,489.75714111328125,7.533333333333333
227,1,556,614,677,849,616,849,389.83441162109375,722.1949462890625,7.566666666666666
227,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.566666666666666
227,3,1138,631,1193,768,1165,768,968.3148803710938,343.6079406738281,7.566666666666666
227,4,1063,655,1122,799,1092,799,879.1223754882812,504.5392150878906,7.566666666666666
228,1,574,641,672,850,623,850,397.47381591796875,726.7553100585938,7.6
228,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.6
228,3,1142,634,1198,769,1170,769,973.689208984375,349.33526611328125,7.6
228,4,1062,653,1148,801,1105,801,892.8724975585938,515.0086059570312,7.6
229,1,584,692,679,845,631,845,402.8846740722656,705.1889038085938,7.633333333333334
229,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.633333333333334
229,3,1146,632,1204,769,1175,769,979.3949584960938,349.5252990722656,7.633333333333334
229,4,1059,651,1144,800,1101,800,888.7241821289062,509.8705139160156,7.633333333333334
230,1,597,688,680,843,638,843,408.9559631347656,696.59521484375,7.666666666666667
230,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.666666666666667
230,3,1149,632,1220,769,1184,769,989.6644287109375,349.86737060546875,7.666666666666667
230,4,1055,651,1132,795,1093,795,880.9219360351562,484.3588562011719,7.666666666666667
231,1,599,686,680,843,639,843,409.97821044921875,696.6273193359375,7.7
231,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.7
231,3,1152,634,1226,771,1189,771,994.6183471679688,361.0723571777344,7.7
231,4,1050,646,1108,790,1079,790,866.3703002929688,458.21856689453125,7.7
232,1,598,682,683,842,640,842,410.4693908691406,692.2312622070312,7.733333333333333
232,2,598,606,644,739,621,739,322.8182067871094,152.16346740722656,7.733333333333333
232,3,1156,637,1236,779,1196,779,999.5198364257812,404.67193603515625,7.733333333333333
232,4,1049,644,1102,790,1075,790,861.9544067382812,458.0740966796875,7.733333333333333
233,1,600,680,679,839,639,839,407.8383483886719,678.8352661132812,7.766666666666667
233,2,604,679,709,839,656,839,425.3185729980469,679.3853759765625,7.766666666666667
233,3,1159,635,1239,778,1199,778,1003.2698364257812,399.4285583496094,7.766666666666667
233,4,1045,640,1099,784,1072,784,859.5189819335938,426.6442565917969,7.766666666666667
234,1,596,678,693,839,644,839,412.97991943359375,678.9970703125,7.8
234,2,604,679,709,839,656,839,425.3185729980469,679.3853759765625,7.8
234,3,1156,637,1239,781,1197,781,999.8862915039062,415.3661804199219,7.8
234,4,1040,644,1099,784,1069,784,856.1746215820312,426.5343017578125,7.8
235,1,602,680,694,835,648,835,414.98309326171875,661.1234130859375,7.833333333333333
235,2,598,598,647,730,622,730,316.8985900878906,95.66094970703125,7.833333333333333
235,3,1157,632,1250,777,1203,777,1008.1577758789062,394.20538330078125,7.833333333333333
235,4,1036,633,1104,790,1070,790,856.434326171875,457.8935241699219,7.833333333333333
236,1,606,675,711,835,658,835,425.3268127441406,661.449951171875,7.866666666666666
236,2,599,606,649,731,624,731,320.1551513671875,102.11763763427734,7.866666666666666
236,3,1157,631,1267,777,1212,777,1018.2894287109375,394.5404968261719,7.866666666666666
236,4,1030,635,1099,789,1064,789,849.9404907226562,452.4978332519531,7.866666666666666
237,1,616,673,687,836,651,836,418.61151123046875,665.7421875,7.9
237,2,603,614,650,731,626,731,322.6082458496094,102.20225524902344,7.9
237,3,1161,630,1281,776,1221,776,1028.846435546875,389.4879150390625,7.9
237,4,1026,636,1099,788,1062,788,847.8562622070312,447.22955322265625,7.9
238,1,625,669,690,829,657,829,421.1644287109375,634.0076904296875,7.933333333333334
238,2,600,616,654,729,627,729,322.2471008300781,89.47885131835938,7.933333333333334
238,3,1171,629,1271,775,1221,775,1029.2744140625,384.0824890136719,7.933333333333334
238,4,1021,634,1098,784,1059,784,845.0260009765625,426.167724609375,7.933333333333334
239,1,632,671,696,832,664,832,430.00836181640625,648.0045776367188,7.966666666666667
239,2,601,617,654,733,627,733,325.41119384765625,114.91976928710938,7.966666666666667
239,3,1174,626,1276,772,1225,772,1035.1058349609375,367.9099426269531,7.966666666666667
239,4,1017,635,1099,784,1058,784,843.9110107421875,426.1310729980469,7.966666666666667
240,1,638,665,712,824,675,824,437.443115234375,611.385498046875,8.0
240,2,598,604,658,724,628,724,319.4698791503906,57.205322265625,8.0
240,3,1183,626,1241,773,1212,773,1019.9371948242188,372.8797607421875,8.0
240,4,1015,634,1091,780,1053,780,838.7918701171875,404.7191162109375,8.0
241,1,640,669,726,830,683,830,448.7821044921875,639.4689331054688,8.033333333333333
241,2,595,609,659,726,627,726,319.8442077636719,70.15845489501953,8.033333333333333
241,3,1185,626,1245,776,1215,776,1022.0818481445312,389.2639465332031,8.033333333333333
241,4,1013,633,1089,774,1051,774,837.2199096679688,372.2760925292969,8.033333333333333
242,1,642,668,726,823,684,823,446.4147644042969,607.0012817382812,8.066666666666666
242,2,595,607,656,730,625,730,320.58489990234375,95.7882308959961,8.066666666666666
242,3,1195,633,1270,780,1232,780,1039.4686279296875,411.3396911621094,8.066666666666666
242,4,1010,632,1081,771,1045,771,830.7267456054688,355.6230773925781,8.066666666666666
243,1,647,667,714,816,680,816,438.674072265625,573.6613159179688,8.1
243,2,600,612,657,731,628,731,325.0613098144531,102.28687286376953,8.1
243,3,1205,631,1261,767,1233,767,1046.4793701171875,340.6491394042969,8.1
243,4,1011,634,1082,771,1046,771,831.8659057617188,355.66094970703125,8.1
244,1,647,653,723,819,685,819,445.4931945800781,588.149169921875,8.133333333333333
244,2,602,611,657,732,629,732,327.0730285644531,108.67780303955078,8.133333333333333
244,3,1211,629,1267,771,1239,771,1051.4588623046875,362.9622497558594,8.133333333333333
244,4,1007,633,1083,769,1045,769,830.9335327148438,344.5804443359375,8.133333333333333
245,1,649,666,711,817,680,817,439.18280029296875,578.4489135742188,8.166666666666666
245,2,609,612,655,733,632,733,331.5218200683594,115.13014221191406,8.166666666666666
245,3,1211,631,1271,771,1241,771,1053.7318115234375,363.0378112792969,8.166666666666666
245,4,998,634,1061,773,1029,773,812.3538818359375,365.98980712890625,8.166666666666666
246,1,650,668,709,813,679,813,436.0689392089844,559.1751098632812,8.2
246,2,613,610,658,733,635,733,335.1880187988281,115.25636291503906,8.2
246,3,1219,630,1280,778,1249,778,1059.45361328125,401.2853088378906,8.2
246,4,998,634,1061,773,1029,773,812.3538818359375,365.98980712890625,8.2
247,1,652,667,709,811,680,811,436.1065979003906,549.4998779296875,8.233333333333333
247,2,619,612,665,734,642,734,344.493408203125,121.85309600830078,8.233333333333333
247,3,1229,633,1286,779,1257,779,1067.9503173828125,406.9314880371094,8.233333333333333
247,4,991,637,1088,778,1039,778,823.2572021484375,393.4794921875,8.233333333333333
248,1,655,669,711,813,683,813,440.34661865234375,559.3124389648438,8.266666666666667
248,2,620,614,666,733,643,733,344.96380615234375,115.59292602539062,8.266666666666667
248,3,1235,634,1309,786,1272,786,1081.1966552734375,444.4381408691406,8.266666666666667
248,4,1011,661,1088,775,1049,775,834.84375,377.64031982421875,8.266666666666667
249,1,658,668,718,811,688,811,444.6883850097656,549.7758178710938,8.3
249,2,621,609,670,735,645,735,348.89501953125,128.2585906982422,8.3
249,3,1234,638,1306,780,1270,780,1082.015625,412.7433776855469,8.3
249,4,1003,632,1086,767,1044,767,829.9949340820312,333.4258728027344,8.3
250,1,657,674,713,804,685,804,437.8671569824219,515.2103271484375,8.333333333333334
250,2,621,613,671,734,646,734,349.3723449707031,122.02091217041016,8.333333333333334
250,3,1240,640,1327,789,1283,789,1091.8245849609375,460.4173278808594,8.333333333333334
250,4,993,631,1041,764,1017,764,799.1814575195312,315.5701904296875,8.333333333333334
251,1,656,675,725,807,690,807,444.8180847167969,530.2463989257812,8.366666666666667
251,2,622,615,671,733,646,733,348.6294860839844,115.71913146972656,8.366666666666667
251,3,1242,641,1315,787,1278,787,1087.3331298828125,449.86663818359375,8.366666666666667
251,4,996,630,1042,760,1019,760,801.7096557617188,292.9532470703125,8.366666666666667
252,1,657,680,716,803,686,803,438.43218994140625,510.26025390625,8.4
252,2,622,613,672,732,647,732,349.1080017089844,109.4371566772461,8.4
252,3,1245,639,1313,787,1279,787,1088.4398193359375,449.9029235839844,8.4
252,4,996,630,1042,760,1019,760,801.7096557617188,292.9532470703125,8.4
253,1,644,672,717,802,680,802,431.38299560546875,505.04791259765625,8.433333333333334
253,2,622,611,682,737,652,737,358.8644104003906,141.04281616210938,8.433333333333334
253,3,1245,639,1317,790,1281,790,1089.1033935546875,465.50494384765625,8.433333333333334
253,4,996,630,1042,760,1019,760,801.7096557617188,292.9532470703125,8.433333333333334
254,1,640,662,724,805,682,805,435.1381530761719,520.0748901367188,8.466666666666667
254,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.466666666666667
254,3,1244,641,1312,789,1278,789,1086.3089599609375,460.23675537109375,8.466666666666667
254,4,996,630,1042,760,1019,760,801.7096557617188,292.9532470703125,8.466666666666667
255,1,625,613,732,809,678,809,432.9161071777344,539.6602783203125,8.5
255,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.5
255,3,1249,643,1310,787,1279,787,1088.4398193359375,449.9029235839844,8.5
255,4,996,630,1042,760,1019,760,801.7096557617188,292.9532470703125,8.5
256,1,630,615,731,806,680,806,433.49884033203125,524.9592895507812,8.533333333333333
256,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.533333333333333
256,3,1258,643,1312,789,1285,789,1094.0306396484375,460.48956298828125,8.533333333333333
256,4,998,633,1087,768,1042,768,827.6029052734375,338.91705322265625,8.533333333333333
257,1,632,618,720,803,676,803,427.569091796875,509.9086608886719,8.566666666666666
257,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.566666666666666
257,3,1271,645,1319,787,1295,787,1106.1451416015625,450.48358154296875,8.566666666666666
257,4,998,633,1087,768,1042,768,827.6029052734375,338.91705322265625,8.566666666666666
258,1,634,618,718,803,676,803,427.569091796875,509.9086608886719,8.6
258,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.6
258,3,1279,642,1323,791,1301,791,1110.5792236328125,471.36700439453125,8.6
258,4,998,633,1087,768,1042,768,827.6029052734375,338.91705322265625,8.6
259,1,645,614,713,801,679,801,429.7601013183594,499.995361328125,8.633333333333333
259,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.633333333333333
259,3,1280,640,1325,785,1302,785,1115.0067138671875,440.3046875,8.633333333333333
259,4,998,633,1087,768,1042,768,827.6029052734375,338.91705322265625,8.633333333333333
260,1,642,614,711,803,676,803,427.569091796875,509.9086608886719,8.666666666666666
260,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.666666666666666
