frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,field_x,field_y,timestamp_sec
227,6,1173,691,1261,868,1217,868,920.4691772460938,652.5404663085938,7.566666666666666
228,3,620,682,691,845,655,845,541.018798828125,595.5840454101562,7.6
228,2,1394,731,1499,899,1446,899,1057.0867919921875,714.6996459960938,7.6
228,6,1172,667,1269,873,1220,873,921.3242797851562,662.447265625,7.6
229,3,619,683,698,846,658,846,543.4315185546875,597.7935791015625,7.633333333333334
229,2,1389,735,1459,895,1424,895,1044.907470703125,707.1126708984375,7.633333333333334
229,6,1173,676,1259,866,1216,866,920.255126953125,648.5404052734375,7.633333333333334
230,3,615,682,678,836,646,836,531.5805053710938,575.7074584960938,7.666666666666667
230,2,1376,733,1469,898,1422,898,1042.5089111328125,712.5503540039062,7.666666666666667
230,6,1173,679,1252,861,1212,861,918.7210693359375,638.4129028320312,7.666666666666667
231,3,611,682,669,832,640,832,525.8898315429688,566.6575927734375,7.7
231,2,1363,733,1460,900,1411,900,1034.901123046875,716.0151977539062,7.7
231,6,1175,678,1248,858,1211,858,918.7210693359375,632.287109375,7.7
232,3,608,680,662,832,635,832,522.3624267578125,566.566162109375,7.733333333333333
232,2,1349,732,1453,901,1401,901,1028.3125,717.6780395507812,7.733333333333333
232,6,1172,677,1247,857,1209,857,917.6106567382812,630.205810546875,7.733333333333333
233,3,602,677,660,833,631,833,519.9228515625,568.7394409179688,7.766666666666667
233,2,1337,731,1443,902,1390,902,1021.1184692382812,719.3229370117188,7.766666666666667
233,6,1165,673,1244,856,1204,856,914.494873046875,628.0689697265625,7.766666666666667
234,3,599,677,654,834,626,834,516.7868041992188,570.88818359375,7.8
234,2,1328,730,1434,902,1381,902,1015.5240478515625,719.197509765625,7.8
234,6,1161,674,1242,855,1201,855,912.7062377929688,625.9584350585938,7.8
235,3,595,678,691,843,643,843,532.0101318359375,591.0390014648438,7.833333333333333
235,2,1315,729,1427,903,1371,903,1008.97412109375,720.8527221679688,7.833333333333333
235,6,1156,674,1242,860,1199,860,910.3175048828125,636.1717529296875,7.833333333333333
236,3,592,678,690,844,641,844,530.9826049804688,593.17529296875,7.866666666666666
236,2,1307,729,1420,902,1363,902,1004.3304443359375,718.9466552734375,7.866666666666666
236,6,1186,685,1247,862,1216,862,921.1458740234375,640.5017700195312,7.866666666666666
237,3,589,678,681,839,635,839,524.9867553710938,582.14501953125,7.9
237,2,1304,731,1393,901,1348,901,995.31103515625,716.9369506835938,7.9
237,6,1183,686,1247,861,1215,861,920.7079467773438,638.4613037109375,7.9
238,3,582,678,643,825,612,825,503.2683410644531,550.2153930664062,7.933333333333334
238,2,1302,732,1365,896,1333,896,987.4763793945312,707.6456298828125,7.933333333333334
238,6,1148,684,1256,864,1202,864,911.4661254882812,644.3091430664062,7.933333333333334
239,3,574,679,639,823,606,823,498.1424255371094,545.4862670898438,7.966666666666667
239,2,1286,731,1357,895,1321,895,980.2367553710938,705.6426391601562,7.966666666666667
239,6,1150,695,1256,865,1203,865,911.9158325195312,646.3325805664062,7.966666666666667
240,3,565,679,635,825,600,825,494.7000427246094,549.9900512695312,8.0
240,2,1272,733,1344,896,1308,896,971.7756958007812,707.2894287109375,8.0
240,6,1153,700,1252,866,1202,866,911.0487670898438,648.3182983398438,8.0
241,3,558,679,630,823,594,823,489.5453186035156,545.2591552734375,8.033333333333333
241,2,1257,731,1348,898,1302,898,967.4507446289062,710.8545532226562,8.033333333333333
241,6,1188,701,1251,863,1219,863,922.903076171875,642.5682983398438,8.033333333333333
242,3,554,678,624,822,589,822,485.519775390625,542.84423828125,8.066666666666666
242,2,1246,731,1344,899,1295,899,962.7933959960938,712.5735473632812,8.066666666666666
242,6,1189,701,1253,862,1221,862,924.4519653320312,640.5822143554688,8.066666666666666
243,3,553,677,619,821,586,821,482.91900634765625,540.4594116210938,8.1
243,2,1233,731,1344,900,1288,900,958.1478881835938,714.2880859375,8.1
243,6,1188,701,1246,863,1217,863,921.58251953125,642.5362548828125,8.1
244,3,554,676,615,819,584,819,480.5777893066406,535.7433471679688,8.133333333333333
244,2,1217,732,1339,900,1278,900,951.8948364257812,714.1473999023438,8.133333333333333
244,6,1190,701,1244,863,1217,863,921.58251953125,642.5362548828125,8.133333333333333
245,3,555,676,646,824,600,824,494.2728576660156,547.6849975585938,8.166666666666666
245,2,1203,724,1331,899,1267,899,945.2595825195312,712.1781616210938,8.166666666666666
245,6,1192,702,1248,868,1220,868,922.4356689453125,652.5877075195312,8.166666666666666
246,3,551,675,649,827,600,827,495.5504455566406,554.57861328125,8.2
246,2,1193,709,1325,900,1259,900,940.0086669921875,713.8799438476562,8.2
246,6,1194,702,1264,887,1229,887,924.0366821289062,689.447265625,8.2
247,3,548,673,621,821,584,821,481.4808654785156,540.4212646484375,8.233333333333333
247,2,1190,701,1318,897,1254,897,937.583984375,708.349365234375,8.233333333333333
247,6,1195,699,1275,893,1235,893,926.521484375,700.7238159179688,8.233333333333333
248,3,547,674,624,822,585,822,482.648193359375,542.7681884765625,8.266666666666667
248,2,1191,700,1304,890,1247,890,934.8079833984375,695.3282470703125,8.266666666666667
248,6,1196,699,1273,893,1234,893,925.8890991210938,700.7094116210938,8.266666666666667
249,3,545,674,622,824,583,824,482.109130859375,547.3643798828125,8.3
249,6,1193,699,1272,892,1232,892,924.84375,698.8287353515625,8.3
250,3,544,673,635,824,589,824,486.4030456542969,547.4776000976562,8.333333333333334
250,6,1189,699,1275,894,1232,894,924.4055786132812,702.5271606445312,8.333333333333334
251,3,544,672,638,827,591,827,489.14202880859375,554.4108276367188,8.366666666666667
251,6,1189,698,1279,893,1234,893,925.8890991210938,700.7094116210938,8.366666666666667
252,3,543,671,639,829,591,829,490.0071716308594,558.97216796875,8.4
252,6,1185,698,1289,890,1237,890,928.4594116210938,695.1824340820312,8.4
253,3,538,669,636,822,587,822,484.08404541015625,542.8062133789062,8.433333333333334
253,6,1204,699,1287,878,1245,878,936.3757934570312,672.5460205078125,8.433333333333334
254,3,534,668,584,814,559,814,460.1079406738281,523.4285888671875,8.466666666666667
254,6,1213,696,1285,866,1249,866,941.939208984375,649.0634155273438,8.466666666666667
255,3,530,668,582,813,556,813,457.4307861328125,520.9801025390625,8.5
255,6,1168,713,1224,871,1196,871,906.0974731445312,658.1464233398438,8.5
256,3,527,668,580,812,553,812,454.7448425292969,518.5235595703125,8.533333333333333
256,6,1163,711,1225,862,1194,862,906.592529296875,640.1478271484375,8.533333333333333
257,3,521,670,579,810,550,810,451.5445861816406,513.6458740234375,8.566666666666666
257,6,1157,709,1246,858,1201,858,912.0673828125,632.1239624023438,8.566666666666666
258,3,516,672,578,810,547,810,449.34625244140625,513.5861206054688,8.6
258,6,1148,710,1245,858,1196,858,908.7396850585938,632.0422973632812,8.6
259,3,514,675,579,809,546,809,448.1016540527344,511.1451110839844,8.633333333333333
259,6,1139,709,1258,887,1198,887,904.25537109375,688.990234375,8.633333333333333
260,3,511,681,578,810,544,810,447.14764404296875,513.5264282226562,8.666666666666666
260,6,1134,712,1233,878,1183,878,896.3072509765625,671.6031494140625,8.666666666666666
261,3,509,685,580,810,544,810,447.14764404296875,513.5264282226562,8.7
261,6,1131,713,1217,868,1174,868,892.2616577148438,651.8629150390625,8.7
262,3,508,688,581,811,544,811,447.66015625,515.93994140625,8.733333333333333
262,6,1127,714,1202,864,1164,864,886.3833618164062,643.70166015625,8.733333333333333
263,3,508,691,610,814,559,814,460.1079406738281,523.4285888671875,8.766666666666667
263,6,1121,715,1193,864,1157,864,881.7594604492188,643.5896606445312,8.766666666666667
264,3,507,693,615,814,561,814,461.5635070800781,523.4677734375,8.8
264,6,1115,716,1189,864,1152,864,878.4559936523438,643.5096435546875,8.8
265,3,507,694,618,814,562,814,462.291259765625,523.4873657226562,8.833333333333334
265,6,1111,715,1188,864,1149,864,876.4736328125,643.4616088867188,8.833333333333334
266,3,507,695,617,813,562,813,461.8046875,521.09814453125,8.866666666666667
266,6,1115,706,1187,862,1151,862,878.1168823242188,639.4552612304688,8.866666666666667
267,3,507,693,609,813,558,813,458.88885498046875,521.0194702148438,8.9
267,6,1117,691,1188,861,1152,861,878.9420166015625,637.443359375,8.9
268,3,507,690,614,813,560,813,460.3468322753906,521.058837890625,8.933333333333334
268,6,1119,679,1189,861,1154,861,880.269287109375,637.4757080078125,8.933333333333334
269,3,508,687,615,809,561,809,459.1091613769531,511.4447937011719,8.966666666666667
269,6,1126,665,1196,859,1161,859,885.2578125,633.5160522460938,8.966666666666667
270,3,510,683,618,808,564,808,460.8179016113281,509.0771789550781,9.0
270,6,1129,654,1204,859,1166,859,888.58447265625,633.5974731445312,9.0
271,3,511,680,623,807,567,807,462.5319519042969,506.7022399902344,9.033333333333333
271,6,1126,649,1210,859,1168,859,889.9149780273438,633.6300659179688,9.033333333333333
272,3,514,675,629,807,571,807,465.4751281738281,506.78271484375,9.066666666666666
272,6,1124,645,1218,860,1171,860,891.7286376953125,635.7177124023438,9.066666666666666
273,3,519,670,628,805,573,805,465.97607421875,501.93011474609375,9.1
273,6,1123,649,1217,859,1170,859,891.2454223632812,633.66259765625,9.1
274,3,526,666,622,803,574,803,465.7397766113281,497.0260314941406,9.133333333333333
274,6,1122,652,1221,856,1171,856,892.4595947265625,627.5263061523438,9.133333333333333
275,3,538,660,622,800,580,800,468.7304382324219,489.70343017578125,9.166666666666666
275,6,1127,650,1220,845,1173,845,895.873046875,604.5274047851562,9.166666666666666
276,3,553,657,623,794,588,794,471.7939453125,474.7622375488281,9.2
276,6,1122,634,1222,855,1172,855,893.312744140625,625.4798583984375,9.2
277,3,566,656,637,789,601,789,479.1874694824219,462.2244873046875,9.233333333333333
277,6,1119,638,1222,858,1170,858,891.4268798828125,631.6177368164062,9.233333333333333
278,3,574,655,646,767,610,767,475.3545227050781,403.44775390625,9.266666666666667
278,6,1121,646,1223,847,1172,847,894.813232421875,608.75439453125,9.266666666666667
279,3,569,711,655,882,612,882,524.888916015625,670.6348876953125,9.3
279,6,1122,649,1225,851,1173,851,894.7315673828125,617.1835327148438,9.3
280,3,560,683,668,884,614,884,526.89013671875,674.5341796875,9.333333333333334
280,6,1121,638,1228,850,1174,850,895.5943603515625,615.106689453125,9.333333333333334
281,3,545,709,639,884,592,884,512.5132446289062,674.2000122070312,9.366666666666667
281,6,1117,646,1229,852,1173,852,894.5432739257812,619.27099609375,9.366666666666667
282,3,584,664,678,802,631,802,507.4813537597656,495.7194519042969,9.4
282,6,1113,664,1232,850,1172,850,894.2463989257812,615.0731201171875,9.4
283,3,588,668,677,802,632,802,508.2214660644531,495.73992919921875,9.433333333333334
283,6,1112,678,1236,852,1174,852,895.2152709960938,619.2877197265625,9.433333333333334
284,3,596,669,684,801,640,801,513.7301025390625,493.4266052246094,9.466666666666667
284,6,1116,691,1239,852,1177,852,897.2311401367188,619.3377685546875,9.466666666666667
285,3,602,670,692,802,647,802,519.3198852539062,496.0467529296875,9.5
285,6,1121,698,1240,852,1180,852,899.246826171875,619.3878173828125,9.5
286,3,606,669,696,799,651,799,521.0805053710938,488.676025390625,9.533333333333333
286,6,1130,700,1244,852,1187,852,903.94921875,619.5045776367188,9.533333333333333
287,3,609,668,695,795,652,795,520.2130126953125,478.646484375,9.566666666666666
287,6,1142,702,1244,850,1193,850,908.3959350585938,615.4259643554688,9.566666666666666
288,3,608,665,693,792,650,792,517.4874877929688,470.9795227050781,9.6
288,6,1159,701,1244,847,1201,847,914.4378051757812,609.2468872070312,9.6
289,3,608,659,692,792,650,792,517.4874877929688,470.9795227050781,9.633333333333333
289,6,1172,699,1245,848,1208,848,918.9461669921875,611.4760131835938,9.633333333333333
290,3,609,653,691,796,650,796,519.1239013671875,481.1294860839844,9.666666666666666
290,6,1182,698,1245,850,1213,850,921.8624267578125,615.7617797851562,9.666666666666666
291,3,615,647,692,792,653,792,519.742919921875,471.04327392578125,9.7
291,6,1193,696,1255,850,1224,850,929.2651977539062,615.9464111328125,9.7
292,3,621,641,691,791,656,791,521.5930786132812,468.5491027832031,9.733333333333333
292,6,1196,694,1263,851,1229,851,932.384521484375,618.12060546875,9.733333333333333
293,3,625,636,689,788,657,788,521.126708984375,460.8461608886719,9.766666666666667
293,6,1196,695,1270,853,1233,853,934.5762329101562,622.3490600585938,9.766666666666667
294,3,631,624,688,788,659,788,522.6399536132812,460.8893127441406,9.8
294,6,1197,695,1279,856,1238,856,937.1725463867188,628.6275024414062,9.8
295,3,631,620,694,790,662,790,525.7113037109375,466.1112365722656,9.833333333333334
295,6,1197,693,1300,864,1248,864,941.7875366210938,645.0435791015625,9.833333333333334
296,3,641,619,698,787,669,787,529.8106079101562,458.51422119140625,9.866666666666667
296,6,1201,692,1310,867,1255,867,945.6211547851562,651.1513671875,9.866666666666667
297,3,643,615,697,789,670,789,531.3523559570312,463.70880126953125,9.9
297,6,1207,691,1317,866,1262,866,950.4749755859375,649.269287109375,9.9
298,3,653,609,697,787,675,787,534.3556518554688,458.6441345214844,9.933333333333334
298,6,1212,693,1304,861,1258,861,949.1649780273438,639.1548461914062,9.933333333333334
299,3,660,610,700,783,680,783,536.6091918945312,448.30633544921875,9.966666666666667
299,6,1217,693,1294,857,1255,857,948.2360229492188,630.95849609375,9.966666666666667
300,3,666,620,709,781,687,781,541.1886596679688,443.18597412109375,10.0
300,6,1222,692,1291,855,1256,855,949.4354858398438,626.8648681640625,10.0
301,3,668,627,734,779,701,779,551.166748046875,438.18878173828125,10.033333333333333
301,6,1233,690,1291,849,1262,849,955.095458984375,614.4891357421875,10.033333333333333
302,3,672,631,744,774,708,774,554.745361328125,424.9226989746094,10.066666666666666
302,6,1242,688,1296,851,1269,851,959.2362060546875,618.7888793945312,10.066666666666666
303,3,675,629,748,774,711,774,557.0648803710938,424.990966796875,10.1
303,6,1250,688,1303,852,1276,852,963.64111328125,620.9869995117188,10.1
304,3,676,634,739,778,707,778,555.410888671875,435.6561584472656,10.133333333333333
304,6,1251,689,1311,852,1281,852,966.9893188476562,621.0701904296875,10.133333333333333
305,3,674,636,734,776,704,776,552.3819580078125,430.2284851074219,10.166666666666666
305,6,1250,687,1321,854,1285,854,969.0714111328125,625.27978515625,10.166666666666666
306,3,673,638,750,793,711,793,563.6340942382812,474.8193664550781,10.2
306,6,1248,688,1330,858,1289,858,970.544189453125,633.55810546875,10.2
307,3,677,642,746,787,711,787,561.604248046875,459.4229431152344,10.233333333333333
307,6,1251,689,1338,864,1294,864,972.0631103515625,645.77685546875,10.233333333333333
308,3,639,638,754,790,696,790,551.3314819335938,466.8385925292969,10.266666666666667
308,6,1252,689,1343,864,1297,864,974.0360107421875,645.8246459960938,10.266666666666667
309,3,635,639,755,785,695,785,548.772216796875,453.87384033203125,10.3
309,6,1253,674,1348,865,1300,865,975.706298828125,647.8744506835938,10.3
310,3,640,640,754,782,697,782,549.200439453125,446.0481262207031,10.333333333333334
310,6,1251,669,1351,864,1301,864,976.666259765625,645.8883666992188,10.333333333333334
311,3,649,641,754,778,701,778,550.80224609375,435.5217590332031,10.366666666666667
311,6,1266,666,1352,864,1309,864,981.9256591796875,646.0157470703125,10.366666666666667
312,3,660,642,752,773,706,773,552.8347778320312,422.1652526855469,10.4
312,6,1276,666,1351,863,1313,863,984.8705444335938,644.0723266601562,10.4
313,3,671,642,746,769,708,769,552.9259033203125,411.2712707519531,10.433333333333334
313,6,1280,667,1354,859,1317,859,988.79052734375,636.0499267578125,10.433333333333334
314,3,679,642,739,766,709,766,552.6030883789062,402.9914245605469,10.466666666666667
314,6,1283,668,1352,859,1317,859,988.79052734375,636.0499267578125,10.466666666666667
315,3,683,640,736,766,709,766,552.6030883789062,402.9914245605469,10.5
315,6,1283,668,1353,862,1318,862,988.4827270507812,642.1395263671875,10.5
316,3,683,638,736,767,709,767,552.9718627929688,405.7685852050781,10.533333333333333
316,6,1289,668,1366,864,1327,864,993.75439453125,646.30224609375,10.533333333333333
317,3,681,639,730,765,705,765,549.0919189453125,400.1103515625,10.566666666666666
317,6,1295,669,1353,862,1324,862,992.4366455078125,642.2357177734375,10.566666666666666
318,3,678,638,733,765,705,765,549.0919189453125,400.1103515625,10.6
318,6,1295,669,1350,864,1322,864,990.4693603515625,646.2227172851562,10.6
319,3,676,638,733,765,704,765,548.3065185546875,400.0867614746094,10.633333333333333
319,6,1293,669,1352,861,1322,861,991.4448852539062,640.185302734375,10.633333333333333
320,3,676,638,734,765,705,765,549.0919189453125,400.1103515625,10.666666666666666
320,6,1288,668,1356,861,1322,861,991.4448852539062,640.185302734375,10.666666666666666
321,3,675,638,736,765,705,765,549.0919189453125,400.1103515625,10.7
321,6,1284,669,1360,864,1322,864,990.4693603515625,646.2227172851562,10.7
322,3,675,638,737,764,706,764,549.5017700195312,397.33734130859375,10.733333333333333
322,6,1278,669,1367,863,1322,863,990.7935791015625,644.216064453125,10.733333333333333
323,3,674,639,736,754,705,754,544.8745727539062,368.80755615234375,10.766666666666667
323,6,1271,669,1374,863,1322,863,990.7935791015625,644.216064453125,10.766666666666667
324,3,677,638,739,754,708,754,547.276123046875,368.8815612792969,10.8
324,6,1268,666,1387,866,1327,866,993.0992431640625,650.2974243164062,10.8
325,3,669,638,739,758,704,758,545.6318359375,380.3048095703125,10.833333333333334
325,6,1265,664,1391,866,1328,866,993.7543334960938,650.313232421875,10.833333333333334
326,3,632,658,743,834,687,834,559.6594848632812,571.9942016601562,10.866666666666667
326,6,1263,663,1400,869,1331,869,994.732421875,656.3094482421875,10.866666666666667
327,3,648,644,752,835,700,835,569.090087890625,574.4576416015625,10.9
327,6,1279,682,1378,870,1328,870,992.45166015625,658.2342529296875,10.9
328,3,660,638,760,833,710,833,575.5054321289062,570.1763916015625,10.933333333333334
328,6,1259,669,1406,872,1332,872,994.4034423828125,662.2224731445312,10.933333333333334
329,3,670,637,763,832,716,832,579.4306030273438,568.044677734375,10.966666666666667
329,6,1256,664,1401,865,1328,865,994.0823364257812,648.318603515625,10.966666666666667
330,3,675,634,763,829,719,829,580.6755981445312,561.3363037109375,11.0
330,6,1249,660,1328,793,1288,793,991.1914672851562,486.87738037109375,11.0
331,3,676,634,765,830,720,830,581.670654296875,563.615966796875,11.033333333333333
331,6,1247,659,1325,792,1286,792,990.0857543945312,484.33740234375,11.033333333333333
332,3,677,666,769,830,723,830,583.7874755859375,563.6710815429688,11.066666666666666
332,6,1249,659,1323,793,1286,793,989.72509765625,486.83599853515625,11.066666666666666
333,3,677,647,775,832,726,832,586.4649658203125,568.2269287109375,11.1
333,6,1252,659,1322,794,1287,794,990.0975952148438,489.3471374511719,11.1
334,3,684,681,776,831,730,831,589.0023193359375,566.0531616210938,11.133333333333333
334,6,1313,691,1394,866,1353,866,1010.1235961914062,650.7080688476562,11.133333333333333
335,3,678,657,781,829,729,829,587.7420043945312,561.5205078125,11.166666666666666
335,6,1318,691,1391,861,1354,861,1012.5513916015625,640.69970703125,11.166666666666666
336,3,674,645,786,813,730,813,583.8912963867188,524.393310546875,11.2
336,6,1327,692,1392,858,1359,858,1016.9381713867188,634.6958618164062,11.2
337,3,671,639,789,785,730,785,575.3331298828125,454.6363830566406,11.233333333333333
337,6,1333,691,1395,856,1364,856,1020.9901733398438,630.6917114257812,11.233333333333333
338,3,673,637,800,818,736,818,589.65234375,536.3175659179688,11.266666666666667
338,6,1339,691,1402,854,1370,854,1025.7310791015625,626.6810302734375,11.266666666666667
339,3,673,638,806,826,739,826,593.99853515625,554.8826293945312,11.3
339,6,1344,689,1405,852,1374,852,1029.1640625,622.6142578125,11.3
340,3,674,636,811,829,742,829,596.9246215820312,561.7599487304688,11.333333333333334
340,6,1348,688,1410,851,1379,851,1032.893310546875,620.6219482421875,11.333333333333334
341,3,674,634,765,756,719,756,556.81884765625,374.93084716796875,11.366666666666667
341,6,1354,686,1417,852,1385,852,1036.50537109375,622.7965698242188,11.366666666666667
342,3,678,633,767,756,722,756,559.2106323242188,375.0041809082031,11.4
342,6,1357,686,1423,853,1390,853,1039.4398193359375,624.9478149414062,11.4
343,3,687,635,777,802,732,802,582.0963745117188,497.7823486328125,11.433333333333334
343,6,1250,648,1303,788,1276,788,984.14697265625,474.05035400390625,11.433333333333334
344,3,690,632,801,776,745,776,583.95654296875,431.15350341796875,11.466666666666667
344,6,1360,688,1437,854,1398,854,1044.3603515625,627.1417236328125,11.466666666666667
345,3,701,633,788,766,744,766,580.0197143554688,403.8130798339844,11.5
345,6,1365,690,1437,854,1401,854,1046.3553466796875,627.1911010742188,11.5
346,3,717,646,830,827,773,827,618.3421630859375,557.7941284179688,11.533333333333333
346,6,1373,692,1437,851,1405,851,1050.263671875,621.0542602539062,11.533333333333333
347,3,721,645,832,827,776,827,620.4649658203125,557.8496704101562,11.566666666666666
347,6,1379,692,1439,850,1409,850,1053.3572998046875,619.0411376953125,11.566666666666666
348,3,725,643,835,827,780,827,623.2949829101562,557.923828125,11.6
348,6,1242,643,1330,789,1286,789,991.1748046875,476.7926025390625,11.6
349,3,728,638,799,826,763,826,611.021240234375,555.329345703125,11.633333333333333
349,6,1239,644,1326,789,1282,789,988.22265625,476.7085876464844,11.633333333333333
350,3,727,636,802,829,764,829,612.4549560546875,562.1649169921875,11.666666666666666
350,6,1232,645,1318,788,1275,788,983.407470703125,474.0292663574219,11.666666666666666
351,3,723,635,803,830,763,830,611.990478515625,564.4048461914062,11.7
351,6,1227,646,1310,785,1268,785,979.2684936523438,466.2330627441406,11.7
352,3,723,633,807,831,765,831,613.6378173828125,566.6927490234375,11.733333333333333
352,6,1220,647,1306,783,1263,783,976.2371215820312,460.98443603515625,11.733333333333333
353,3,726,637,813,832,769,832,616.6845703125,569.0098876953125,11.766666666666667
353,6,1219,647,1313,786,1266,786,977.4370727539062,468.7484436035156,11.766666666666667
354,3,731,635,819,832,775,832,620.897705078125,569.1190185546875,11.8
354,6,1214,647,1315,788,1264,788,975.2714233398438,473.7972717285156,11.8
355,3,734,630,868,832,801,832,639.1443481445312,569.5917358398438,11.833333333333334
355,6,1213,647,1317,788,1265,788,976.01123046875,473.818359375,11.833333333333334
356,3,742,630,869,834,805,834,642.33642578125,574.1270751953125,11.866666666666667
356,6,1212,647,1316,787,1264,787,975.6115112304688,471.2557678222656,11.866666666666667
357,3,752,632,873,832,812,832,646.8590698242188,569.7916259765625,11.9
357,6,1213,645,1317,785,1265,785,977.0383911132812,466.1690673828125,11.9
358,3,758,662,869,828,813,828,646.815185546875,560.8037719726562,11.933333333333334
358,6,1217,646,1315,781,1266,781,979.1721801757812,455.8734436035156,11.933333333333334
359,3,755,651,870,835,812,835,647.4151611328125,576.4739379882812,11.966666666666667
359,6,1224,647,1315,782,1269,782,981.0638427734375,458.5302429199219,11.966666666666667
360,3,760,639,873,834,816,834,650.0263671875,574.325439453125,12.0
360,6,1228,649,1314,784,1271,784,981.8502197265625,463.73101806640625,12.0
361,3,769,635,873,834,821,834,653.5208129882812,574.4155883789062,12.033333333333333
361,6,1229,651,1315,785,1272,785,982.2415161132812,466.31842041015625,12.033333333333333
362,3,781,633,862,831,821,831,652.9922485351562,567.7145385742188,12.066666666666666
362,6,1230,653,1316,784,1273,784,983.3390502929688,463.77386474609375,12.066666666666666
363,3,788,642,872,830,830,830,659.1423950195312,565.6317138671875,12.1
363,6,1435,695,1518,859,1476,859,1093.7659912109375,638.6190795898438,12.1
364,3,789,639,882,829,835,829,662.4942016601562,563.4696655273438,12.133333333333333
364,6,1439,695,1528,865,1483,865,1095.50244140625,650.7699584960938,12.133333333333333
365,3,790,651,892,828,841,828,666.5606689453125,561.3197021484375,12.166666666666666
365,6,1440,696,1531,867,1485,867,1095.8575439453125,654.7676391601562,12.166666666666666
366,3,790,658,898,830,844,830,668.9811401367188,565.8876953125,12.2
366,6,1441,698,1530,867,1485,867,1095.8575439453125,654.7676391601562,12.2
367,3,791,666,901,831,846,831,670.5364379882812,568.1700439453125,12.233333333333333
367,6,1442,700,1529,867,1485,867,1095.8575439453125,654.7676391601562,12.233333333333333
368,3,792,671,916,832,854,832,676.2883911132812,570.5540771484375,12.266666666666667
368,6,1441,703,1527,866,1484,866,1095.6802978515625,652.771728515625,12.266666666666667
369,3,793,675,932,833,862,833,682.0210571289062,572.9301147460938,12.3
369,6,1438,704,1525,865,1481,865,1094.197021484375,650.7384033203125,12.3
370,3,794,681,929,832,861,832,681.1890869140625,570.6810302734375,12.333333333333334
370,6,1435,704,1523,865,1479,865,1092.8916015625,650.7068481445312,12.333333333333334
371,3,796,681,929,833,862,833,682.0210571289062,572.9301147460938,12.366666666666667
371,6,1432,704,1515,865,1473,865,1088.9747314453125,650.6121826171875,12.366666666666667
372,3,798,666,932,833,865,833,684.1177368164062,572.9843139648438,12.4
372,6,1427,703,1510,865,1468,865,1085.7100830078125,650.5333251953125,12.4
373,3,804,662,938,833,871,833,688.3103637695312,573.0927124023438,12.433333333333334
373,6,1423,702,1513,866,1468,866,1085.250244140625,652.5201416015625,12.433333333333334
374,3,812,656,946,833,879,833,693.899169921875,573.2371826171875,12.466666666666667
374,6,1421,702,1514,866,1467,866,1084.59814453125,652.5044555664062,12.466666666666667
375,3,822,659,937,833,879,833,693.899169921875,573.2371826171875,12.5
375,6,1419,701,1515,868,1467,868,1083.684326171875,656.4610595703125,12.5
376,3,835,687,892,830,863,830,682.3260498046875,566.2349243164062,12.533333333333333
376,6,1416,703,1515,867,1465,867,1082.8382568359375,654.4542846679688,12.533333333333333
377,3,874,649,941,769,907,769,707.5244140625,415.8728942871094,12.566666666666666
377,6,1414,704,1498,864,1456,864,1078.3226318359375,648.3505859375,12.566666666666666
378,6,1411,705,1502,865,1456,865,1077.8726806640625,650.3438720703125,12.6
378,3,873,655,939,775,906,775,707.3678588867188,432.0960998535156,12.6
379,6,1410,706,1486,863,1448,863,1073.5321044921875,646.2242431640625,12.633333333333333
379,3,886,643,944,771,915,771,713.8982543945312,421.5076599121094,12.633333333333333
380,6,1409,705,1475,855,1442,855,1073.1502685546875,629.9180297851562,12.666666666666666
380,3,855,669,933,830,894,830,704.0803833007812,566.8009033203125,12.666666666666666
381,6,1403,704,1493,864,1448,864,1073.0885009765625,648.2238159179688,12.7
381,3,857,680,940,830,898,830,706.8856811523438,566.8739013671875,12.7
382,6,1397,706,1494,866,1445,866,1070.2474365234375,652.1582641601562,12.733333333333333
382,3,859,672,926,825,892,825,702.1713256835938,555.4463500976562,12.733333333333333
383,6,1393,707,1499,869,1446,869,1069.5899658203125,658.1038818359375,12.766666666666667
383,3,907,631,954,770,930,770,725.388671875,419.1309814453125,12.766666666666667
384,6,1387,707,1495,869,1441,869,1066.341064453125,658.0260009765625,12.8
384,3,909,629,956,769,932,769,726.8628540039062,416.4485168457031,12.8
385,6,1384,708,1490,869,1437,869,1063.74169921875,657.9636840820312,12.833333333333334
385,3,883,628,958,827,920,827,722.0963745117188,560.5110473632812,12.833333333333334
386,6,1377,709,1487,870,1432,870,1060.0706787109375,659.851806640625,12.866666666666667
386,3,901,634,966,811,933,811,730.3167114257812,523.6021728515625,12.866666666666667
387,6,1373,712,1482,868,1427,868,1057.6591796875,655.8359375,12.9
387,3,910,638,971,789,940,789,734.1918334960938,469.48040771484375,12.9
388,6,1370,712,1480,867,1425,867,1056.774169921875,653.826904296875,12.933333333333334
388,3,922,640,961,757,941,757,733.1113891601562,383.1872253417969,12.933333333333334
389,6,1365,713,1477,868,1421,868,1053.7525634765625,655.7420654296875,12.966666666666667
389,3,868,665,936,826,902,826,709.3297729492188,557.9091796875,12.966666666666667
390,6,1361,716,1474,868,1417,868,1051.147705078125,655.6795043945312,13.0
390,3,870,663,934,826,902,826,709.3297729492188,557.9091796875,13.0
391,6,1360,718,1472,867,1416,867,1050.905029296875,653.6856079101562,13.033333333333333
