frame,track_id,class,x,y,x1,y1,x2,y2
267,1,0,1013,1027,968,843,1058,1027
267,3,0,649,909,588,720,711,909
267,4,0,1045,906,1001,725,1090,906
267,66,0,25,636,2,510,49,636
267,67,0,1394,790,1367,651,1421,790
267,24,0,1409,795,1366,650,1452,795
268,1,0,1013,1027,968,843,1058,1027
268,3,0,663,909,607,718,719,909
268,4,0,1048,902,1003,727,1094,902
268,67,0,1390,789,1362,650,1418,789
268,24,0,1408,795,1361,650,1455,795
269,1,0,1014,1027,969,842,1059,1027
269,3,0,672,907,622,716,723,907
269,4,0,1045,897,1007,731,1084,897
269,67,0,1387,788,1358,649,1416,788
269,24,0,1404,792,1357,649,1451,792
270,1,0,1014,1027,969,842,1060,1027
270,4,0,1043,898,1009,736,1078,898
270,67,0,1385,789,1354,649,1416,789
270,48,0,669,905,626,714,712,905
271,1,0,1014,1027,969,842,1059,1027
271,4,0,1046,902,1012,739,1080,902
271,67,0,1385,790,1352,649,1418,790
271,70,0,1068,914,1015,739,1121,914
271,48,0,657,881,626,712,689,881
271,3,0,685,908,647,734,724,908
271,24,0,1400,792,1352,648,1448,792
272,1,0,1015,1028,971,842,1060,1028
272,67,0,1384,791,1350,650,1419,791
272,70,0,1070,911,1017,741,1123,911
272,48,0,652,872,624,710,680,872
272,3,0,699,909,650,736,748,909
272,24,0,1400,793,1349,648,1452,793
273,1,0,1018,1028,973,842,1063,1028
273,70,0,1072,911,1020,744,1124,911
273,48,0,651,868,622,708,681,868
273,3,0,704,906,655,737,753,906
273,24,0,1396,793,1346,648,1447,793
274,1,0,1019,1027,973,842,1065,1027
274,70,0,1067,908,1024,745,1111,908
274,48,0,651,868,620,707,682,868
274,3,0,713,903,661,737,765,903
274,24,0,1397,794,1344,648,1451,794
275,1,0,1019,1028,973,842,1066,1028
275,70,0,1073,906,1031,748,1115,906
275,48,0,650,868,618,706,683,868
275,3,0,724,903,673,739,775,903
275,24,0,1397,791,1342,648,1453,791
275,67,0,1381,789,1343,649,1419,789
276,1,0,1020,1028,973,841,1068,1028
276,70,0,1083,908,1034,748,1132,908
276,48,0,649,863,617,705,682,863
276,3,0,732,900,684,741,780,900
276,67,0,1376,783,1341,649,1412,783
277,1,0,1022,1028,976,841,1069,1028
277,70,0,1090,907,1037,747,1143,907
277,48,0,649,864,615,703,683,864
277,3,0,738,898,691,744,785,898
277,67,0,1374,779,1341,650,1408,779
278,1,0,1026,1028,980,841,1072,1028
278,70,0,1096,907,1040,747,1153,907
278,48,0,647,864,614,700,681,864
278,3,0,744,900,698,747,791,900
278,67,0,1373,779,1341,652,1406,779
279,1,0,1029,1028,983,841,1075,1028
279,70,0,1105,907,1044,747,1166,907
279,48,0,647,861,611,696,683,861
279,3,0,750,896,705,752,796,896
279,67,0,1372,779,1340,654,1404,779
280,1,0,1033,1028,987,840,1079,1028
280,70,0,1113,907,1049,746,1177,907
280,48,0,647,860,609,695,685,860
280,3,0,761,894,721,755,802,894
280,67,0,1370,779,1339,655,1402,779
280,72,0,971,518,950,462,993,518
281,1,0,1034,1027,988,840,1081,1027
281,70,0,1117,918,1054,746,1180,918
281,48,0,647,859,611,693,683,859
281,3,0,775,898,739,755,812,898
281,67,0,1369,779,1338,658,1400,779
281,72,0,971,518,950,463,993,518
282,1,0,1036,1028,990,839,1083,1028
282,70,0,1126,914,1072,746,1180,914
282,48,0,649,858,612,692,687,858
282,3,0,783,898,750,754,817,898
282,67,0,1368,778,1337,661,1399,778
282,72,0,971,518,950,462,993,518
283,1,0,1039,1028,993,840,1086,1028
283,70,0,1131,912,1078,746,1185,912
283,48,0,655,858,614,691,696,858
283,3,0,793,896,760,752,826,896
283,67,0,1367,776,1336,662,1398,776
283,72,0,971,517,950,462,992,517
284,1,0,1041,1028,996,840,1087,1028
284,70,0,1141,910,1091,745,1192,910
284,48,0,660,857,616,691,704,857
284,3,0,805,896,767,748,843,896
284,67,0,1366,776,1335,664,1397,776
284,72,0,971,518,950,462,992,518
285,1,0,1043,1028,998,840,1089,1028
285,70,0,1146,911,1097,743,1196,911
285,48,0,662,857,618,690,707,857
285,3,0,811,897,771,740,851,897
285,67,0,1366,778,1335,665,1397,778
285,72,0,971,518,950,462,992,518
286,1,0,1046,1027,1001,839,1091,1027
286,70,0,1147,911,1096,742,1199,911
286,48,0,665,857,620,690,710,857
286,3,0,814,896,775,726,853,896
286,67,0,1364,780,1334,665,1395,780
286,72,0,970,518,949,462,992,518
287,1,0,1049,1028,1003,839,1096,1028
287,70,0,1150,909,1100,740,1201,909
287,48,0,665,857,620,690,710,857
287,3,0,812,895,778,710,846,895
287,67,0,1363,780,1333,664,1394,780
287,72,0,970,518,949,462,992,518
288,1,0,1053,1028,1006,839,1100,1028
288,70,0,1157,909,1103,738,1211,909
288,48,0,665,857,622,689,709,857
288,3,0,808,897,779,690,837,897
288,67,0,1363,780,1333,663,1393,780
288,72,0,970,518,949,462,992,518
289,1,0,1055,1028,1008,839,1103,1028
289,70,0,1160,907,1105,735,1216,907
289,48,0,664,855,624,688,705,855
289,3,0,806,898,779,671,833,898
289,67,0,1363,779,1332,660,1394,779
289,72,0,970,518,949,462,992,518
290,1,0,1057,1028,1009,839,1105,1028
290,70,0,1184,899,1143,734,1225,899
290,48,0,664,854,626,687,703,854
290,3,0,808,897,780,664,836,897
290,67,0,1362,778,1331,659,1394,778
290,72,0,970,518,949,462,992,518
291,1,0,1057,1027,1010,839,1105,1027
291,70,0,1198,897,1162,734,1234,897
291,48,0,666,853,628,685,704,853
291,3,0,809,896,780,671,838,896
291,67,0,1362,777,1331,658,1394,777
291,72,0,970,518,949,462,992,518
291,24,0,1375,780,1331,654,1419,780
292,1,0,1057,1027,1010,839,1105,1027
292,70,0,1213,894,1179,732,1248,894
292,48,0,666,852,629,684,704,852
292,3,0,812,889,778,670,847,889
292,67,0,1362,776,1330,654,1394,776
292,72,0,970,518,949,462,992,518
293,1,0,1058,1027,1010,839,1106,1027
293,70,0,1224,894,1190,730,1258,894
293,48,0,667,850,630,683,704,850
293,3,0,814,884,771,670,858,884
293,67,0,1362,776,1331,652,1394,776
293,72,0,970,518,949,462,992,518
294,1,0,1057,1027,1010,839,1105,1027
294,70,0,1232,893,1197,728,1267,893
294,48,0,667,849,631,682,704,849
294,3,0,825,890,782,673,868,890
294,67,0,1363,776,1332,650,1395,776
294,72,0,970,518,949,462,992,518
295,1,0,1057,1027,1010,840,1105,1027
295,70,0,1246,892,1199,725,1293,892
295,48,0,667,848,631,682,704,848
295,3,0,833,885,790,670,877,885
295,67,0,1364,776,1332,650,1396,776
295,72,0,970,518,949,462,992,518
296,1,0,1057,1027,1010,838,1104,1027
296,70,0,1257,889,1205,722,1309,889
296,48,0,667,847,631,681,704,847
296,3,0,837,867,794,637,881,867
296,67,0,1365,777,1332,650,1398,777
296,72,0,970,518,949,462,992,518
297,1,0,1055,1027,1009,838,1102,1027
297,70,0,1265,893,1204,721,1327,893
297,48,0,667,848,631,680,704,848
297,3,0,840,861,797,638,884,861
297,67,0,1366,779,1332,651,1400,779
297,72,0,970,518,949,462,992,518
298,1,0,1054,1027,1009,838,1100,1027
298,70,0,1272,893,1205,721,1339,893
298,48,0,667,847,631,680,703,847
298,3,0,844,858,802,635,887,858
298,67,0,1367,779,1331,653,1403,779
298,72,0,970,518,949,462,992,518
299,1,0,1053,1028,1009,837,1098,1028
299,70,0,1289,892,1233,722,1345,892
299,48,0,666,843,630,680,703,843
299,3,0,846,856,804,635,889,856
299,67,0,1370,785,1330,657,1411,785
299,72,0,970,518,949,462,991,518
300,1,0,1053,1028,1009,837,1097,1028
300,70,0,1301,894,1253,724,1350,894
300,48,0,666,841,630,680,702,841
300,3,0,848,859,807,658,890,859
300,67,0,1372,790,1328,662,1416,790
300,72,0,971,517,950,462,992,517
301,1,0,1052,1028,1009,837,1096,1028
301,70,0,1310,892,1270,726,1350,892
301,48,0,665,840,630,680,701,840
301,3,0,850,866,810,670,891,866
301,67,0,1375,792,1329,665,1422,792
301,72,0,970,518,950,462,991,518
302,1,0,1051,1028,1008,836,1095,1028
302,70,0,1319,894,1282,728,1357,894
302,48,0,664,839,629,680,700,839
302,3,0,854,869,815,666,893,869
302,67,0,1377,793,1331,669,1424,793
302,72,0,971,517,950,462,992,517
303,1,0,1051,1028,1008,836,1095,1028
303,70,0,1328,889,1295,730,1362,889
303,48,0,663,839,629,680,698,839
303,3,0,856,876,817,658,895,876
303,67,0,1379,794,1336,671,1423,794
303,72,0,971,517,950,462,992,517
304,1,0,1051,1028,1007,836,1095,1028
304,70,0,1340,886,1307,734,1373,886
304,48,0,662,839,629,678,696,839
304,3,0,858,882,819,663,898,882
304,67,0,1384,796,1343,673,1425,796
304,72,0,971,518,950,462,992,518
305,1,0,1051,1028,1007,835,1095,1028
305,70,0,1355,884,1319,734,1392,884
305,48,0,662,838,629,677,695,838
305,3,0,861,886,822,674,900,886
305,67,0,1383,795,1350,674,1417,795
305,72,0,971,518,950,462,993,518
306,1,0,1051,1028,1006,835,1096,1028
306,70,0,1370,885,1329,731,1411,885
306,48,0,661,838,628,677,694,838
306,3,0,864,888,826,691,902,888
306,67,0,1384,795,1354,674,1414,795
306,72,0,971,518,950,461,993,518
306,76,0,46,581,25,500,68,581
307,1,0,1051,1028,1006,835,1096,1028
307,70,0,1380,888,1334,699,1426,888
307,48,0,660,839,628,676,693,839
307,3,0,868,888,831,707,905,888
307,67,0,1385,798,1356,671,1414,798
307,72,0,972,518,951,461,993,518
307,76,0,46,583,26,500,67,583
308,1,0,1051,1028,1006,835,1097,1028
308,70,0,1388,889,1335,685,1441,889
308,48,0,659,838,627,676,692,838
308,3,0,871,888,836,714,907,888
308,67,0,1385,792,1354,667,1417,792
308,72,0,972,517,951,462,993,517
308,76,0,46,584,26,500,67,584
309,1,0,1053,1028,1007,836,1099,1028
309,70,0,1395,889,1339,673,1451,889
309,48,0,658,840,626,676,690,840
309,3,0,873,887,839,716,908,887
309,67,0,1387,783,1352,666,1423,783
309,72,0,973,518,952,462,994,518
309,76,0,47,588,27,500,68,588
310,1,0,1053,1028,1007,836,1100,1028
310,70,0,1404,889,1347,705,1461,889
310,48,0,657,840,626,676,688,840
310,3,0,874,887,841,715,907,887
310,67,0,1390,779,1353,665,1428,779
310,72,0,973,519,952,462,994,519
310,76,0,48,589,28,500,68,589
311,1,0,1054,1028,1008,837,1101,1028
311,70,0,1409,888,1356,719,1463,888
311,48,0,656,840,625,676,687,840
311,3,0,874,887,844,713,905,887
311,67,0,1396,778,1359,663,1434,778
311,72,0,973,519,953,462,994,519
311,76,0,49,612,27,500,71,612
312,1,0,1055,1027,1009,836,1102,1027
312,70,0,1416,892,1368,723,1464,892
312,48,0,655,840,624,676,686,840
312,3,0,872,886,845,709,900,886
312,67,0,1400,776,1364,660,1437,776
312,72,0,973,519,952,462,994,519
312,76,0,49,620,27,500,71,620
313,1,0,1055,1027,1009,835,1102,1027
313,70,0,1423,894,1378,722,1468,894
313,48,0,653,840,623,675,683,840
313,3,0,871,887,845,704,897,887
313,67,0,1402,775,1365,656,1439,775
313,72,0,973,519,953,462,994,519
313,76,0,49,624,26,499,72,624
314,1,0,1056,1027,1010,835,1103,1027
314,70,0,1431,894,1391,719,1472,894
314,48,0,652,840,622,676,682,840
314,3,0,871,885,845,700,897,885
314,67,0,1404,790,1368,654,1440,790
314,72,0,973,519,953,462,994,519
314,76,0,48,625,25,498,72,625
314,81,0,666,841,621,675,712,841
315,1,0,1056,1027,1010,835,1103,1027
315,70,0,1439,890,1405,717,1474,890
315,48,0,650,839,621,675,679,839
315,3,0,870,882,845,698,896,882
315,67,0,1403,793,1369,643,1438,793
315,72,0,973,519,953,462,994,519
315,76,0,47,624,25,499,70,624
315,81,0,664,842,621,676,707,842
316,1,0,1056,1027,1010,835,1103,1027
316,70,0,1447,890,1416,714,1478,890
316,48,0,649,839,619,675,679,839
316,3,0,869,880,842,697,897,880
316,67,0,1404,798,1369,648,1439,798
316,72,0,973,519,953,461,994,519
316,76,0,46,625,24,499,69,625
316,81,0,662,843,620,677,704,843
317,1,0,1057,1027,1010,835,1104,1027
317,70,0,1456,890,1429,713,1483,890
317,48,0,648,841,618,675,679,841
317,3,0,868,879,838,696,898,879
317,67,0,1406,800,1368,651,1444,800
317,72,0,974,519,954,461,994,519
317,76,0,44,624,22,499,67,624
317,81,0,663,842,617,675,709,842
318,1,0,1057,1027,1011,835,1104,1027
318,70,0,1464,889,1437,712,1492,889
318,48,0,648,841,616,675,680,841
318,3,0,865,877,833,697,898,877
318,67,0,1408,801,1369,654,1448,801
318,72,0,974,519,954,461,994,519
318,76,0,43,623,20,499,66,623
318,81,0,662,841,615,675,710,841
319,1,0,1057,1027,1011,835,1104,1027
319,70,0,1475,890,1446,714,1504,890
319,48,0,646,840,615,676,678,840
319,3,0,865,877,830,698,901,877
319,67,0,1414,801,1372,658,1457,801
319,72,0,974,519,954,461,994,519
319,81,0,662,841,616,675,708,841
320,1,0,1057,1027,1011,835,1104,1027
320,70,0,1482,893,1453,715,1511,893
320,48,0,645,840,614,676,677,840
320,3,0,867,876,831,702,904,876
320,67,0,1418,809,1375,661,1461,809
320,72,0,974,519,954,461,994,519
320,83,0,1403,798,1375,661,1431,798
321,1,0,1058,1027,1012,835,1104,1027
321,70,0,1487,888,1457,716,1517,888
321,48,0,644,839,613,676,676,839
321,3,0,869,875,830,706,908,875
321,67,0,1420,805,1378,663,1463,805
321,72,0,974,519,954,462,994,519
321,83,0,1403,799,1377,663,1430,799
322,1,0,1058,1027,1012,835,1104,1027
322,70,0,1491,889,1459,719,1524,889
322,48,0,643,839,613,676,673,839
322,3,0,872,874,830,711,914,874
322,67,0,1423,809,1382,665,1464,809
322,72,0,973,519,953,462,994,519
322,83,0,1404,800,1382,666,1427,800
323,1,0,1058,1027,1012,836,1104,1027
323,70,0,1492,888,1453,724,1531,888
323,48,0,641,838,612,676,671,838
323,3,0,876,875,829,713,924,875
323,67,0,1423,812,1386,667,1461,812
323,72,0,974,519,954,461,994,519
324,1,0,1058,1027,1012,835,1104,1027
324,70,0,1499,887,1461,728,1538,887
324,48,0,642,837,612,676,673,837
324,3,0,881,876,830,715,932,876
324,67,0,1421,814,1388,670,1454,814
324,72,0,974,519,954,461,994,519
324,81,0,661,839,612,674,710,839
325,1,0,1058,1027,1012,835,1104,1027
325,70,0,1501,888,1462,733,1541,888
325,48,0,639,833,611,676,668,833
325,3,0,888,881,832,717,945,881
325,67,0,1419,813,1388,673,1451,813
325,72,0,974,519,953,461,995,519
325,81,0,659,835,612,675,706,835
326,1,0,1057,1026,1012,835,1103,1026
326,70,0,1504,894,1461,737,1547,894
326,48,0,639,834,612,676,667,834
326,3,0,891,883,833,718,950,883
326,67,0,1417,810,1386,675,1448,810
326,72,0,974,519,954,461,995,519
326,81,0,660,836,613,675,707,836
327,1,0,1057,1026,1012,836,1103,1026
327,70,0,1508,896,1464,740,1553,896
327,48,0,638,834,612,676,665,834
327,3,0,887,879,833,718,942,879
327,67,0,1415,805,1385,677,1446,805
327,72,0,974,519,954,461,995,519
328,1,0,1057,1026,1011,836,1104,1026
328,70,0,1515,900,1468,741,1562,900
328,48,0,638,834,611,677,666,834
328,3,0,886,877,834,718,938,877
328,67,0,1415,804,1385,679,1446,804
328,72,0,974,520,954,460,995,520
329,1,0,1057,1026,1010,837,1104,1026
329,70,0,1524,904,1477,742,1572,904
329,48,0,638,836,611,677,666,836
329,3,0,889,877,836,716,942,877
329,67,0,1417,803,1388,679,1447,803
329,72,0,974,520,953,460,995,520
330,1,0,1056,1027,1008,837,1104,1027
330,70,0,1534,904,1489,742,1579,904
330,48,0,639,836,612,678,667,836
330,3,0,898,880,839,715,958,880
330,67,0,1420,804,1392,678,1448,804
330,72,0,974,520,954,460,995,520
331,1,0,1055,1027,1007,838,1104,1027
331,70,0,1544,906,1501,743,1588,906
331,48,0,639,835,611,680,668,835
331,3,0,903,881,844,714,963,881
331,67,0,1422,808,1395,678,1449,808
331,72,0,974,520,954,460,995,520
332,1,0,1054,1027,1006,839,1103,1027
332,70,0,1552,911,1508,744,1596,911
332,48,0,638,835,611,680,666,835
332,3,0,905,879,848,713,962,879
332,67,0,1423,812,1397,676,1450,812
332,72,0,974,520,953,461,995,520
332,85,0,1535,895,1508,744,1562,895
333,1,0,1052,1027,1004,839,1101,1027
333,70,0,1552,909,1512,744,1593,909
333,48,0,638,835,610,680,666,835
333,3,0,903,877,852,713,955,877
333,67,0,1425,814,1401,675,1449,814
333,72,0,974,520,953,461,995,520
334,1,0,1051,1027,1003,839,1099,1027
334,70,0,1550,906,1514,745,1586,906
334,48,0,636,834,609,680,664,834
334,3,0,900,875,858,712,943,875
334,67,0,1427,810,1405,674,1449,810
334,72,0,974,520,953,461,995,520
335,1,0,1047,1027,1002,839,1093,1027
335,70,0,1548,907,1508,746,1588,907
335,48,0,634,834,607,679,662,834
335,3,0,903,873,866,711,940,873
335,67,0,1428,808,1406,674,1451,808
335,72,0,974,520,953,461,995,520
336,1,0,1045,1027,1001,839,1090,1027
336,70,0,1542,910,1498,747,1587,910
336,48,0,633,834,605,679,662,834
336,3,0,906,874,872,711,941,874
336,67,0,1429,807,1407,674,1452,807
336,72,0,974,520,953,461,995,520
337,1,0,1042,1027,999,839,1086,1027
337,70,0,1542,911,1494,745,1590,911
337,48,0,631,833,602,679,661,833
337,3,0,910,875,878,711,943,875
337,67,0,1431,809,1408,673,1455,809
337,72,0,974,520,953,461,995,520
338,1,0,1041,1027,998,838,1084,1027
338,70,0,1543,911,1496,743,1590,911
338,48,0,629,834,600,680,659,834
338,3,0,917,872,888,711,946,872
338,67,0,1434,806,1410,673,1458,806
338,72,0,974,520,953,461,995,520
339,1,0,1039,1026,996,838,1082,1026
339,70,0,1542,916,1492,741,1593,916
339,48,0,632,837,598,679,667,837
339,3,0,922,875,893,711,951,875
339,67,0,1435,801,1409,673,1462,801
339,72,0,974,520,953,461,995,520
340,1,0,1038,1026,995,838,1081,1026
340,70,0,1542,919,1490,739,1594,919
340,48,0,632,837,596,679,669,837
340,3,0,929,881,896,711,962,881
340,67,0,1437,802,1408,672,1467,802
340,72,0,974,520,953,461,995,520
341,1,0,1035,1027,993,839,1077,1027
341,70,0,1542,921,1488,738,1596,921
341,48,0,632,836,594,678,670,836
341,3,0,932,879,898,712,966,879
341,67,0,1439,800,1408,672,1471,800
341,72,0,974,520,953,461,995,520
342,1,0,1033,1027,992,840,1074,1027
342,70,0,1539,925,1483,737,1596,925
342,48,0,632,838,591,677,673,838
342,3,0,934,880,901,713,967,880
342,67,0,1443,800,1408,672,1479,800
342,72,0,974,520,953,461,995,520
343,1,0,1031,1028,991,841,1072,1028
343,70,0,1549,925,1500,737,1599,925
343,48,0,630,836,589,676,671,836
343,3,0,936,886,903,713,969,886
343,67,0,1451,800,1408,670,1494,800
343,72,0,974,520,953,461,995,520
344,1,0,1028,1028,989,842,1068,1028
344,70,0,1546,930,1507,739,1586,930
344,48,0,625,833,588,676,662,833
344,3,0,937,887,904,713,970,887
344,67,0,1453,802,1408,668,1499,802
344,72,0,974,520,953,461,995,520
345,1,0,1027,1028,988,842,1066,1028
345,70,0,1551,932,1504,741,1598,932
345,48,0,616,832,585,675,648,832
345,3,0,938,888,905,712,971,888
345,67,0,1454,802,1409,665,1500,802
345,72,0,974,520,953,461,995,520
346,1,0,1025,1028,986,842,1064,1028
346,70,0,1549,934,1497,742,1602,934
346,48,0,613,831,583,675,643,831
346,3,0,940,890,908,713,972,890
346,67,0,1455,800,1412,664,1499,800
346,72,0,974,520,953,461,995,520
347,1,0,1024,1028,985,843,1063,1028
347,70,0,1539,937,1482,744,1597,937
347,48,0,607,828,579,675,636,828
347,3,0,941,891,909,714,973,891
347,67,0,1456,799,1412,661,1500,799
347,72,0,974,520,953,461,995,520
348,1,0,1023,1027,984,843,1062,1027
348,70,0,1536,933,1491,744,1582,933
348,48,0,604,828,577,674,632,828
348,3,0,942,892,911,714,973,892
348,67,0,1459,799,1417,659,1502,799
348,72,0,974,520,953,461,995,520
349,1,0,1022,1026,982,843,1062,1026
349,70,0,1533,931,1492,744,1574,931
349,48,0,603,828,575,674,631,828
349,3,0,943,892,913,715,973,892
349,67,0,1465,798,1426,656,1505,798
349,72,0,974,520,953,461,995,520
349,87,0,21,628,0,508,43,628
350,1,0,1020,1027,980,843,1061,1027
350,70,0,1530,931,1494,743,1567,931
350,48,0,599,826,570,674,629,826
350,3,0,943,892,914,716,973,892
350,67,0,1474,795,1441,654,1508,795
350,72,0,974,520,953,461,995,520
350,87,0,21,636,0,507,42,636
351,1,0,1019,1026,978,844,1060,1026
351,70,0,1527,932,1493,743,1562,932
351,48,0,595,826,564,675,627,826
351,3,0,944,893,915,716,974,893
351,67,0,1486,794,1461,652,1512,794
351,72,0,974,520,953,461,995,520
351,87,0,20,634,0,510,41,634
352,1,0,1017,1026,975,844,1060,1026
352,70,0,1527,935,1491,741,1564,935
352,48,0,590,825,556,674,625,825
352,3,0,945,893,915,716,975,893
352,67,0,1495,793,1475,651,1516,793
352,72,0,974,520,953,461,995,520
352,87,0,20,639,0,510,41,639
353,1,0,1016,1026,973,844,1060,1026
353,70,0,1526,932,1487,754,1565,932
353,48,0,585,828,548,674,623,828
353,3,0,944,893,913,716,975,893
353,67,0,1504,799,1480,652,1528,799
353,72,0,974,520,953,461,995,520
353,87,0,20,638,0,511,41,638
354,1,0,1016,1026,971,845,1061,1026
354,70,0,1523,935,1483,688,1563,935
354,48,0,584,834,542,673,627,834
354,3,0,943,892,911,717,976,892
354,72,0,974,520,953,461,995,520
354,87,0,20,639,0,510,41,639
355,1,0,1015,1026,970,845,1061,1026
355,70,0,1520,935,1481,667,1559,935
355,48,0,584,838,539,673,630,838
355,3,0,943,892,910,717,976,892
355,72,0,974,520,953,461,995,520
355,87,0,20,638,0,512,41,638
355,88,0,1519,937,1481,753,1558,937
356,1,0,1013,1025,969,846,1058,1025
356,70,0,1512,934,1479,659,1545,934
356,48,0,585,840,538,673,633,840
356,3,0,942,893,909,715,976,893
356,72,0,974,520,953,461,995,520
356,88,0,1511,935,1478,755,1545,935
357,1,0,1011,1025,968,846,1055,1025
357,48,0,583,839,537,673,630,839
357,3,0,942,892,908,715,976,892
357,72,0,974,520,953,461,995,520
357,88,0,1503,925,1472,753,1535,925
357,67,0,1518,795,1495,658,1542,795
358,1,0,1010,1025,967,847,1054,1025
358,48,0,582,837,538,674,627,837
358,3,0,942,892,907,714,977,892
358,72,0,974,520,953,461,995,520
358,88,0,1501,926,1469,749,1533,926
358,67,0,1524,795,1497,661,1551,795
359,1,0,1010,1025,966,847,1054,1025
359,48,0,582,836,537,675,628,836
359,3,0,941,892,904,713,978,892
359,72,0,974,519,953,461,995,519
359,88,0,1496,923,1464,751,1529,923
359,67,0,1534,798,1501,665,1568,798
360,1,0,1009,1026,966,847,1053,1026
360,48,0,580,835,537,675,623,835
360,3,0,940,890,902,713,978,890
360,72,0,974,519,953,461,995,519
360,88,0,1491,923,1457,753,1525,923
360,67,0,1535,795,1504,667,1567,795
361,1,0,1008,1026,965,848,1051,1026
361,48,0,573,830,537,674,609,830
361,3,0,938,890,899,713,978,890
361,72,0,974,519,953,461,995,519
361,88,0,1487,927,1451,752,1523,927
361,67,0,1536,795,1507,668,1565,795
362,1,0,1005,1026,964,848,1047,1026
362,48,0,569,827,538,673,600,827
362,3,0,937,890,897,713,978,890
362,72,0,974,519,953,461,995,519
362,88,0,1484,928,1447,752,1521,928
362,67,0,1536,792,1509,669,1564,792
362,90,0,1545,798,1509,669,1582,798
363,1,0,1003,1026,962,848,1044,1026
363,48,0,564,828,537,674,592,828
363,3,0,936,890,896,713,977,890
363,72,0,974,520,953,461,995,520
363,88,0,1481,930,1442,752,1520,930
363,67,0,1537,791,1510,668,1564,791
363,90,0,1548,797,1510,668,1586,797
363,87,0,16,650,0,520,32,650
364,1,0,1000,1026,961,848,1040,1026
364,48,0,561,825,536,673,586,825
364,3,0,936,890,895,714,977,890
364,72,0,974,520,953,461,995,520
364,88,0,1483,934,1437,750,1530,934
364,67,0,1539,790,1510,665,1568,790
364,90,0,1551,795,1507,666,1595,795
364,87,0,15,647,0,521,30,647
365,1,0,999,1027,960,848,1039,1027
365,48,0,557,823,534,673,580,823
365,3,0,936,890,895,714,977,890
365,72,0,974,520,953,461,995,520
365,88,0,1484,937,1434,749,1535,937
365,67,0,1540,790,1510,662,1571,790
365,90,0,1555,794,1507,660,1604,794
365,87,0,14,649,0,522,29,649
366,1,0,998,1027,959,848,1037,1027
366,48,0,553,825,531,674,576,825
366,3,0,936,890,895,715,977,890
366,72,0,974,520,953,461,995,520
366,88,0,1485,939,1434,749,1536,939
366,67,0,1542,791,1510,653,1575,791
366,90,0,1557,795,1508,651,1607,795
366,87,0,13,650,0,522,27,650
367,1,0,996,1027,957,848,1035,1027
367,48,0,550,828,525,674,576,828
367,3,0,935,890,894,715,976,890
367,72,0,974,520,953,461,995,520
367,88,0,1483,940,1432,748,1534,940
367,67,0,1543,790,1510,650,1576,790
367,90,0,1564,794,1508,649,1620,794
367,87,0,13,646,0,522,27,646
368,1,0,994,1027,955,848,1033,1027
368,48,0,547,830,520,674,574,830
368,3,0,935,890,894,715,976,890
368,72,0,974,520,953,461,995,520
368,88,0,1474,936,1428,748,1521,936
368,67,0,1543,790,1510,644,1577,790
368,87,0,13,645,0,522,27,645
369,1,0,992,1027,954,848,1031,1027
369,48,0,543,830,515,674,571,830
369,3,0,934,890,893,715,976,890
369,72,0,974,520,953,461,996,520
369,88,0,1464,939,1420,749,1508,939
369,67,0,1543,790,1509,643,1578,790
369,87,0,14,645,0,521,28,645
370,1,0,992,1027,953,849,1031,1027
370,48,0,541,829,510,674,572,829
370,3,0,934,890,893,715,976,890
370,72,0,975,520,954,461,996,520
370,88,0,1452,941,1407,750,1497,941
370,67,0,1545,790,1510,637,1580,790
370,87,0,14,644,0,521,28,644
370,90,0,1562,793,1510,635,1614,793
371,1,0,990,1027,951,849,1030,1027
371,48,0,541,829,507,674,575,829
371,3,0,934,890,893,715,976,890
371,72,0,975,520,954,461,997,520
371,88,0,1437,937,1391,752,1483,937
371,67,0,1546,790,1510,631,1583,790
371,87,0,14,635,0,520,28,635
372,1,0,989,1027,951,850,1028,1027
372,48,0,540,830,505,676,576,830
372,3,0,934,890,893,716,975,890
372,72,0,975,520,954,461,997,520
372,88,0,1427,938,1374,752,1480,938
372,67,0,1549,788,1513,627,1586,788
372,87,0,13,633,0,521,27,633
373,1,0,988,1027,950,850,1027,1027
373,48,0,541,830,504,677,579,830
373,3,0,933,890,893,715,974,890
373,72,0,975,520,954,461,997,520
373,88,0,1418,936,1361,750,1476,936
373,67,0,1553,789,1516,621,1590,789
373,87,0,13,638,0,521,27,638
374,1,0,987,1027,949,851,1025,1027
374,48,0,539,829,503,678,576,829
374,3,0,933,891,893,714,973,891
374,72,0,975,520,954,461,997,520
374,88,0,1410,935,1348,750,1473,935
374,67,0,1556,788,1519,607,1593,788
375,1,0,985,1027,947,852,1024,1027
375,48,0,538,830,501,677,575,830
375,3,0,933,891,894,714,973,891
375,72,0,975,520,954,461,997,520
375,88,0,1404,935,1340,747,1468,935
375,67,0,1557,787,1520,601,1595,787
376,1,0,983,1027,944,852,1023,1027
376,48,0,536,830,500,678,573,830
376,3,0,933,891,893,713,973,891
376,72,0,975,520,954,461,997,520
376,88,0,1402,936,1336,746,1468,936
376,67,0,1560,786,1523,604,1597,786
377,1,0,981,1027,941,852,1022,1027
377,48,0,533,828,500,678,567,828
377,3,0,933,891,894,713,972,891
377,72,0,975,520,954,461,997,520
377,88,0,1400,938,1331,744,1469,938
377,67,0,1563,787,1527,614,1600,787
378,1,0,980,1028,939,853,1022,1028
