frame,track_id,class,x,y,x1,y1,x2,y2
256,1,0,991,1028,951,836,1032,1028
256,87,0,689,820,631,666,748,820
256,90,0,1124,856,1068,698,1180,856
256,70,0,1337,777,1310,639,1364,777
256,116,0,642,512,622,428,663,512
257,1,0,993,1028,952,834,1034,1028
257,87,0,701,819,646,672,757,819
257,90,0,1129,853,1068,699,1190,853
257,70,0,1342,776,1317,637,1368,776
257,116,0,642,511,623,428,662,511
258,1,0,995,1028,954,833,1036,1028
258,87,0,717,817,668,675,767,817
258,90,0,1133,852,1065,700,1202,852
258,70,0,1345,775,1320,635,1370,775
258,116,0,642,512,622,428,662,512
259,1,0,997,1028,957,831,1038,1028
259,87,0,736,817,689,676,783,817
259,90,0,1139,853,1066,702,1212,853
259,70,0,1349,776,1325,636,1374,776
259,116,0,642,512,622,428,662,512
259,121,0,678,760,653,660,704,760
260,1,0,999,1028,958,830,1040,1028
260,87,0,748,817,702,677,794,817
260,90,0,1146,850,1076,703,1217,850
260,70,0,1353,776,1328,637,1378,776
260,116,0,642,512,622,428,662,512
260,121,0,679,760,655,661,703,760
261,1,0,1001,1027,960,829,1042,1027
261,87,0,758,816,715,677,801,816
261,90,0,1153,849,1087,704,1220,849
261,70,0,1359,777,1332,638,1386,777
261,116,0,641,512,621,428,662,512
261,121,0,680,764,657,664,704,764
262,1,0,1001,1026,960,828,1043,1026
262,87,0,765,817,724,677,806,817
262,90,0,1160,848,1098,702,1222,848
262,70,0,1369,782,1335,640,1404,782
262,116,0,642,510,622,428,662,510
262,121,0,679,766,654,666,705,766
263,1,0,1003,1026,962,827,1045,1026
263,87,0,768,815,726,672,811,815
263,90,0,1167,847,1112,701,1222,847
263,70,0,1374,784,1337,642,1411,784
263,116,0,641,511,621,428,662,511
263,121,0,680,767,653,666,708,767
264,1,0,1005,1025,964,826,1046,1025
264,87,0,776,815,732,671,821,815
264,90,0,1170,848,1118,696,1223,848
264,70,0,1376,785,1338,643,1415,785
264,116,0,641,511,621,428,662,511
264,121,0,684,768,653,667,715,768
265,1,0,1007,1027,966,826,1048,1027
265,87,0,783,813,739,669,828,813
265,90,0,1173,850,1122,691,1224,850
265,70,0,1380,786,1340,645,1420,786
265,116,0,642,510,622,428,662,510
265,121,0,685,768,652,667,718,768
266,1,0,1009,1026,968,826,1051,1026
266,87,0,790,811,746,668,834,811
266,90,0,1177,850,1128,689,1227,850
266,70,0,1382,787,1342,646,1422,787
266,116,0,641,510,621,428,662,510
266,121,0,685,768,651,667,720,768
267,1,0,1011,1026,969,827,1053,1026
267,87,0,793,812,748,665,838,812
267,90,0,1182,850,1133,687,1231,850
267,70,0,1382,786,1343,647,1421,786
267,116,0,641,511,621,428,662,511
267,121,0,685,768,651,665,720,768
268,1,0,1012,1027,970,827,1054,1027
268,87,0,800,805,760,664,840,805
268,90,0,1186,850,1137,687,1236,850
268,70,0,1382,786,1345,648,1420,786
268,116,0,641,511,621,428,662,511
268,121,0,685,767,651,662,720,767
269,1,0,1014,1027,971,827,1057,1027
269,87,0,808,799,770,664,846,799
269,90,0,1189,850,1137,687,1241,850
269,70,0,1385,786,1348,648,1423,786
269,116,0,641,510,622,429,661,510
269,121,0,683,766,650,659,716,766
270,1,0,1017,1027,972,826,1062,1027
270,87,0,815,796,780,661,851,796
270,90,0,1192,850,1138,687,1247,850
270,70,0,1387,786,1349,649,1425,786
270,116,0,641,510,622,429,661,510
270,121,0,681,765,649,657,713,765
271,1,0,1021,1027,974,826,1068,1027
271,87,0,820,794,786,658,855,794
271,90,0,1203,848,1154,689,1252,848
271,70,0,1387,785,1351,648,1424,785
271,116,0,641,511,621,429,661,511
271,121,0,681,766,647,655,716,766
272,1,0,1024,1027,978,827,1070,1027
272,87,0,821,793,790,654,853,793
272,90,0,1214,851,1170,689,1258,851
272,70,0,1386,783,1353,648,1420,783
272,116,0,641,512,621,429,662,512
272,121,0,682,765,645,651,719,765
273,1,0,1026,1027,980,827,1072,1027
273,87,0,831,791,792,650,871,791
273,90,0,1222,848,1181,690,1264,848
273,70,0,1383,781,1355,646,1411,781
273,116,0,641,512,621,429,662,512
273,121,0,679,763,642,648,717,763
274,1,0,1028,1027,984,828,1073,1027
274,87,0,825,784,795,644,855,784
274,90,0,1231,849,1192,690,1270,849
274,70,0,1383,780,1357,645,1409,780
274,116,0,642,512,622,429,662,512
274,121,0,680,765,640,645,721,765
275,1,0,1029,1027,986,827,1073,1027
275,87,0,822,786,797,642,847,786
275,90,0,1242,843,1208,690,1277,843
275,70,0,1383,779,1358,644,1409,779
275,116,0,641,512,622,429,661,512
275,121,0,681,766,638,642,725,766
275,125,0,667,763,638,642,697,763
276,1,0,1030,1027,988,827,1073,1027
276,87,0,823,788,800,640,847,788
276,90,0,1253,841,1221,691,1285,841
276,70,0,1383,779,1358,644,1409,779
276,116,0,642,513,622,429,662,513
276,125,0,663,758,637,641,689,758
276,126,0,840,786,799,639,881,786
277,1,0,1032,1027,989,826,1075,1027
277,87,0,826,785,804,640,848,785
277,90,0,1261,843,1230,691,1292,843
277,70,0,1384,779,1359,644,1409,779
277,116,0,641,513,622,430,661,513
277,125,0,660,756,636,639,685,756
277,126,0,840,787,803,640,877,787
278,1,0,1034,1027,992,826,1077,1027
278,87,0,829,787,808,640,851,787
278,90,0,1270,847,1234,691,1306,847
278,70,0,1384,779,1359,644,1409,779
278,116,0,641,518,622,430,661,518
278,125,0,658,756,634,639,683,756
279,1,0,1037,1027,994,825,1080,1027
279,87,0,833,777,811,640,856,777
279,90,0,1274,845,1236,691,1312,845
279,70,0,1384,780,1358,645,1410,780
279,116,0,642,513,622,431,662,513
279,125,0,656,758,631,636,682,758
280,1,0,1039,1026,995,823,1083,1026
280,87,0,838,767,816,641,860,767
280,90,0,1280,843,1237,691,1324,843
280,70,0,1383,780,1358,645,1408,780
280,116,0,642,511,622,432,662,511
280,125,0,654,759,629,632,680,759
281,1,0,1041,1026,997,822,1086,1026
281,87,0,841,763,819,641,864,763
281,90,0,1286,844,1238,690,1334,844
281,70,0,1382,779,1358,644,1407,779
281,116,0,642,510,623,432,662,510
281,125,0,653,760,627,634,679,760
281,126,0,851,768,818,641,885,768
282,1,0,1044,1026,998,822,1090,1026
282,87,0,843,767,821,641,866,767
282,90,0,1289,846,1238,690,1341,846
282,70,0,1382,779,1358,643,1407,779
282,116,0,643,509,625,432,662,509
282,125,0,653,762,626,636,681,762
282,126,0,853,767,821,641,886,767
282,121,0,666,766,626,637,707,766
283,1,0,1048,1026,1001,822,1095,1026
283,87,0,847,767,824,642,871,767
283,90,0,1292,846,1241,690,1343,846
283,70,0,1383,778,1357,644,1409,778
283,116,0,644,509,627,432,662,509
283,125,0,652,759,625,635,680,759
283,121,0,662,764,624,636,700,764
284,1,0,1051,1026,1003,821,1099,1026
284,90,0,1293,847,1239,692,1347,847
284,70,0,1383,779,1357,643,1410,779
284,116,0,644,507,626,432,663,507
284,121,0,658,762,623,632,694,762
284,126,0,859,766,827,642,891,766
285,1,0,1052,1026,1004,821,1100,1026
285,90,0,1294,849,1237,693,1352,849
285,70,0,1384,779,1357,642,1411,779
285,116,0,646,508,628,432,664,508
285,121,0,656,761,622,632,691,761
285,126,0,863,764,829,640,898,764
286,1,0,1053,1027,1005,821,1101,1027
286,90,0,1309,850,1262,694,1356,850
286,70,0,1383,778,1356,642,1411,778
286,116,0,646,509,628,431,665,509
286,121,0,654,758,621,630,687,758
286,126,0,865,762,830,640,900,762
287,1,0,1053,1026,1005,820,1101,1026
287,90,0,1319,849,1281,694,1357,849
287,70,0,1382,777,1356,641,1408,777
287,116,0,646,508,628,432,664,508
287,121,0,651,756,620,629,682,756
287,126,0,867,760,830,638,904,760
288,1,0,1053,1027,1006,820,1101,1027
288,90,0,1327,848,1294,692,1361,848
288,70,0,1380,777,1355,639,1406,777
288,116,0,646,507,628,431,665,507
288,121,0,655,758,620,628,691,758
288,126,0,874,760,832,635,916,760
288,125,0,645,756,621,628,670,756
289,1,0,1053,1027,1006,820,1101,1027
289,90,0,1334,843,1303,692,1366,843
289,70,0,1379,777,1355,639,1404,777
289,116,0,645,507,627,431,664,507
289,126,0,877,759,835,631,919,759
289,125,0,642,756,619,626,666,756
290,1,0,1053,1027,1006,819,1101,1027
290,90,0,1340,842,1309,692,1371,842
290,70,0,1379,777,1354,639,1404,777
290,116,0,645,506,626,430,664,506
290,126,0,879,759,837,629,921,759
290,125,0,641,755,619,624,663,755
291,1,0,1053,1027,1007,819,1100,1027
291,90,0,1350,848,1312,695,1389,848
291,70,0,1378,782,1353,640,1403,782
291,116,0,646,506,627,430,665,506
291,126,0,882,760,839,619,925,760
291,125,0,641,755,619,617,663,755
292,1,0,1053,1027,1007,819,1099,1027
292,90,0,1350,848,1317,696,1383,848
292,70,0,1380,782,1352,641,1408,782
292,116,0,646,506,627,431,665,506
292,126,0,884,759,840,602,929,759
292,125,0,640,755,618,617,662,755
292,87,0,871,759,839,606,904,759
293,1,0,1051,1027,1006,819,1096,1027
293,90,0,1353,849,1319,697,1388,849
293,70,0,1381,781,1351,642,1412,781
293,116,0,645,506,626,429,665,506
293,126,0,886,759,841,600,931,759
293,125,0,638,756,617,617,660,756
293,87,0,869,758,841,601,898,758
294,1,0,1050,1027,1006,819,1094,1027
294,90,0,1362,848,1321,699,1403,848
294,70,0,1380,782,1348,644,1412,782
294,116,0,645,506,626,429,665,506
294,126,0,887,758,841,594,933,758
294,125,0,637,755,617,615,658,755
294,87,0,868,755,841,597,895,755
295,1,0,1048,1027,1006,819,1091,1027
295,90,0,1372,848,1326,703,1418,848
295,70,0,1378,783,1342,646,1414,783
295,116,0,644,506,624,429,665,506
295,126,0,887,756,842,590,932,756
295,125,0,634,754,614,614,655,754
295,87,0,868,755,843,591,894,755
296,1,0,1047,1027,1005,819,1090,1027
296,90,0,1374,850,1329,715,1420,850
296,70,0,1374,828,1333,648,1416,828
296,116,0,645,506,624,429,666,506
296,126,0,886,753,843,591,929,753
296,125,0,631,754,609,612,653,754
296,87,0,868,752,843,596,894,752
297,1,0,1047,1027,1005,819,1089,1027
297,90,0,1375,852,1328,713,1422,852
297,70,0,1373,838,1330,649,1417,838
297,116,0,644,506,623,428,665,506
297,126,0,888,753,844,596,932,753
297,125,0,627,754,603,613,651,754
297,87,0,869,750,844,598,895,750
298,1,0,1046,1026,1004,819,1088,1026
298,90,0,1377,854,1328,718,1427,854
298,70,0,1374,848,1327,651,1421,848
298,116,0,644,507,624,429,665,507
298,126,0,887,751,845,598,929,751
298,125,0,624,754,600,616,648,754
298,87,0,870,749,845,599,895,749
299,1,0,1046,1026,1003,820,1089,1026
299,90,0,1384,857,1332,713,1436,857
299,116,0,644,506,623,429,666,506
299,126,0,885,749,845,600,925,749
299,125,0,622,755,597,618,648,755
299,87,0,871,747,845,599,897,747
300,1,0,1046,1026,1003,820,1089,1026
300,90,0,1393,860,1344,723,1442,860
300,116,0,644,506,623,430,666,506
300,126,0,885,749,845,602,926,749
300,125,0,621,755,594,619,649,755
300,87,0,870,746,844,601,897,746
300,137,0,1352,772,1326,655,1379,772
301,1,0,1045,1026,1002,820,1088,1026
301,90,0,1392,860,1340,715,1445,860
301,116,0,644,506,623,430,666,506
301,126,0,882,747,845,604,920,747
301,125,0,623,757,594,619,652,757
301,87,0,870,744,844,602,896,744
301,137,0,1352,769,1327,657,1378,769
302,1,0,1045,1026,1002,820,1088,1026
302,90,0,1394,860,1343,724,1446,860
302,116,0,645,507,622,431,668,507
302,126,0,882,746,844,604,921,746
302,125,0,624,758,594,620,654,758
302,87,0,871,743,844,602,898,743
302,137,0,1351,773,1325,658,1378,773
303,1,0,1045,1026,1002,820,1089,1026
303,90,0,1400,860,1350,729,1450,860
303,116,0,645,507,622,432,668,507
303,125,0,624,758,594,622,655,758
303,87,0,872,741,844,603,900,741
303,137,0,1351,777,1323,661,1380,777
304,1,0,1046,1026,1002,820,1090,1026
304,90,0,1401,859,1354,728,1449,859
304,116,0,646,508,622,433,670,508
304,125,0,624,758,593,623,656,758
304,137,0,1351,776,1322,663,1381,776
304,126,0,879,745,843,602,915,745
305,1,0,1046,1026,1002,820,1090,1026
305,90,0,1404,861,1358,727,1451,861
305,125,0,625,758,593,623,657,758
305,137,0,1350,777,1322,664,1379,777
305,87,0,872,743,841,600,904,743
306,1,0,1046,1026,1002,820,1091,1026
306,90,0,1404,862,1359,726,1450,862
306,125,0,624,758,592,622,657,758
306,137,0,1349,779,1321,665,1378,779
306,87,0,866,741,835,601,898,741
306,126,0,876,743,835,601,917,743
307,1,0,1047,1026,1003,820,1092,1026
307,90,0,1404,862,1359,727,1449,862
307,125,0,624,759,591,623,657,759
307,137,0,1349,777,1321,665,1378,777
307,87,0,863,740,829,600,898,740
308,1,0,1047,1026,1003,819,1092,1026
308,90,0,1401,861,1358,725,1445,861
308,125,0,623,761,591,623,656,761
308,137,0,1348,775,1321,662,1376,775
308,87,0,862,742,826,601,898,742
309,1,0,1049,1026,1006,819,1093,1026
309,90,0,1397,862,1351,727,1443,862
309,125,0,623,767,589,623,657,767
309,137,0,1349,776,1322,660,1377,776
309,87,0,859,740,823,603,895,740
310,1,0,1050,1027,1007,820,1093,1027
310,90,0,1392,861,1343,727,1441,861
310,125,0,620,769,588,623,653,769
310,137,0,1349,778,1322,659,1377,778
310,87,0,856,739,819,603,894,739
310,70,0,1382,861,1326,664,1438,861
311,1,0,1051,1027,1008,819,1094,1027
311,90,0,1387,861,1335,729,1440,861
311,125,0,618,767,588,624,649,767
311,137,0,1350,779,1322,657,1378,779
311,87,0,856,739,815,604,897,739
311,139,0,972,518,951,460,993,518
311,70,0,1381,861,1324,658,1439,861
312,1,0,1051,1027,1009,821,1094,1027
312,90,0,1386,861,1333,727,1440,861
312,125,0,616,767,587,626,645,767
312,137,0,1349,781,1320,656,1379,781
312,87,0,854,737,813,604,895,737
312,139,0,972,518,951,460,993,518
312,70,0,1381,861,1323,655,1440,861
313,1,0,1051,1027,1009,821,1093,1027
313,90,0,1382,861,1327,725,1438,861
313,125,0,614,769,586,627,642,769
313,137,0,1351,780,1320,654,1382,780
313,87,0,854,738,813,604,895,738
313,139,0,972,518,951,460,993,518
313,70,0,1379,861,1321,654,1438,861
314,1,0,1051,1026,1008,822,1094,1026
314,90,0,1381,861,1327,718,1436,861
314,125,0,612,772,585,628,639,772
314,87,0,853,739,813,605,894,739
314,139,0,972,518,952,460,993,518
315,1,0,1051,1027,1008,821,1094,1027
315,90,0,1376,861,1327,713,1426,861
315,125,0,610,774,582,630,638,774
315,87,0,854,740,814,606,895,740
315,139,0,972,519,952,461,993,519
315,137,0,1366,759,1345,649,1387,759
316,1,0,1050,1026,1006,820,1094,1026
316,90,0,1369,857,1322,709,1417,857
316,125,0,608,776,580,631,637,776
316,87,0,855,740,815,606,895,740
316,139,0,972,519,952,460,993,519
316,137,0,1372,754,1355,647,1390,754
317,1,0,1049,1026,1004,821,1094,1026
317,90,0,1358,853,1315,705,1402,853
317,125,0,609,780,578,633,641,780
317,87,0,856,741,815,606,898,741
317,139,0,973,518,952,460,994,518
317,137,0,1375,764,1353,643,1397,764
317,141,0,1365,853,1334,728,1397,853
318,1,0,1048,1026,1003,822,1093,1026
318,90,0,1346,850,1305,703,1388,850
318,125,0,611,784,575,633,648,784
318,87,0,856,738,815,605,897,738
318,139,0,973,518,952,460,994,518
318,137,0,1376,765,1353,640,1400,765
318,141,0,1359,849,1334,736,1384,849
319,1,0,1047,1027,1002,823,1092,1027
319,90,0,1342,854,1300,700,1385,854
319,125,0,612,787,573,634,652,787
319,87,0,853,737,814,605,893,737
319,139,0,973,518,952,460,995,518
319,137,0,1380,767,1357,638,1403,767
319,70,0,1360,860,1304,696,1417,860
320,1,0,1044,1027,1001,823,1088,1027
320,90,0,1339,854,1296,696,1382,854
320,125,0,610,787,571,636,649,787
320,87,0,857,738,815,605,900,738
320,139,0,973,518,952,461,995,518
320,137,0,1384,768,1360,633,1408,768
321,1,0,1041,1026,999,824,1084,1026
321,90,0,1336,853,1291,692,1381,853
321,125,0,609,790,570,638,648,790
321,87,0,858,738,815,606,901,738
321,139,0,974,519,953,461,996,519
321,137,0,1387,769,1361,628,1413,769
322,1,0,1039,1026,998,824,1081,1026
322,90,0,1332,852,1287,688,1377,852
322,125,0,611,792,570,640,653,792
322,87,0,857,738,815,606,900,738
322,139,0,974,519,953,461,996,519
322,137,0,1389,769,1361,626,1417,769
323,1,0,1038,1026,997,824,1079,1026
323,90,0,1328,852,1284,686,1373,852
323,125,0,611,794,570,641,653,794
323,87,0,856,737,815,607,898,737
323,139,0,975,519,953,461,997,519
323,137,0,1391,768,1360,626,1423,768
324,1,0,1036,1026,996,825,1077,1026
324,90,0,1324,852,1281,686,1367,852
324,125,0,611,794,571,644,651,794
324,87,0,856,737,815,607,898,737
324,139,0,974,519,952,461,996,519
324,137,0,1392,767,1358,625,1426,767
325,1,0,1035,1026,994,825,1076,1026
325,90,0,1319,853,1278,686,1361,853
325,125,0,610,794,571,644,649,794
325,87,0,858,738,815,608,902,738
325,137,0,1392,767,1357,625,1428,767
325,70,0,1341,859,1280,686,1402,859
326,1,0,1034,1025,993,825,1075,1025
326,90,0,1313,850,1273,686,1353,850
326,125,0,608,794,569,645,648,794
326,87,0,860,739,816,608,905,739
326,137,0,1393,765,1357,625,1430,765
326,144,0,595,786,568,644,623,786
327,1,0,1033,1025,992,825,1074,1025
327,125,0,605,794,567,645,643,794
327,87,0,862,739,816,609,908,739
327,137,0,1394,763,1357,626,1432,763
327,144,0,594,785,567,644,621,785
327,70,0,1322,857,1268,687,1377,857
328,1,0,1032,1025,991,825,1073,1025
328,125,0,604,798,565,644,643,798
328,87,0,864,738,819,610,909,738
328,137,0,1396,759,1360,627,1433,759
328,144,0,591,786,565,643,618,786
328,70,0,1311,850,1263,688,1360,850
328,90,0,1297,845,1263,686,1332,845
329,1,0,1030,1025,991,826,1069,1025
329,125,0,599,798,562,643,636,798
329,87,0,869,736,825,610,913,736
329,137,0,1401,753,1366,626,1436,753
329,144,0,588,789,562,643,614,789
329,70,0,1304,848,1258,687,1350,848
329,90,0,1289,845,1258,685,1320,845
330,1,0,1028,1026,990,826,1067,1026
330,125,0,593,797,559,642,627,797
330,87,0,872,736,829,611,916,736
330,137,0,1408,749,1377,626,1439,749
330,144,0,598,797,559,643,638,797
330,90,0,1280,840,1253,685,1307,840
331,1,0,1027,1026,988,826,1066,1026
331,125,0,588,797,557,642,620,797
331,87,0,876,734,838,609,915,734
331,137,0,1416,750,1386,627,1447,750
331,90,0,1274,838,1248,682,1301,838
332,1,0,1026,1026,987,826,1065,1026
332,125,0,586,798,556,643,616,798
332,87,0,878,735,844,609,913,735
332,137,0,1422,751,1391,626,1453,751
332,90,0,1269,840,1243,679,1295,840
333,1,0,1025,1027,985,825,1065,1027
333,125,0,587,800,554,644,621,800
333,87,0,883,735,858,609,908,735
333,137,0,1429,751,1398,627,1461,751
333,90,0,1265,840,1238,677,1292,840
334,1,0,1023,1027,985,825,1062,1027
334,125,0,583,799,553,646,613,799
334,87,0,887,736,865,608,909,736
334,137,0,1437,753,1403,626,1471,753
334,90,0,1262,842,1232,674,1292,842
335,1,0,1022,1027,983,826,1061,1027
335,125,0,581,800,551,648,611,800
335,87,0,890,737,868,607,913,737
335,137,0,1440,753,1406,626,1474,753
335,90,0,1257,842,1224,673,1291,842
336,1,0,1021,1028,982,827,1060,1028
336,125,0,579,801,550,651,609,801
336,87,0,893,738,869,605,918,738
336,137,0,1442,751,1408,625,1476,751
336,90,0,1253,842,1217,673,1289,842
337,1,0,1019,1027,980,829,1058,1027
337,125,0,577,804,549,654,606,804
337,87,0,897,739,870,604,924,739
337,137,0,1449,752,1411,624,1488,752
337,90,0,1247,843,1208,673,1287,843
338,1,0,1017,1027,978,829,1057,1027
338,125,0,575,804,547,656,604,804
338,87,0,906,742,871,605,941,742
338,137,0,1449,751,1413,624,1486,751
338,90,0,1240,842,1199,674,1282,842
339,1,0,1016,1026,976,830,1056,1026
339,125,0,575,805,545,657,605,805
339,87,0,906,741,872,604,940,741
339,137,0,1447,749,1413,624,1481,749
339,90,0,1233,841,1190,673,1277,841
340,1,0,1015,1026,975,830,1055,1026
340,125,0,573,805,544,657,603,805
340,87,0,907,739,872,604,943,739
340,137,0,1450,751,1414,624,1486,751
340,90,0,1229,838,1183,673,1275,838
341,1,0,1014,1026,974,830,1055,1026
341,125,0,572,803,543,658,602,803
341,87,0,911,739,871,603,952,739
341,137,0,1448,751,1415,623,1481,751
341,90,0,1224,837,1176,672,1273,837
342,1,0,1013,1026,972,830,1054,1026
342,125,0,569,806,542,658,596,806
342,87,0,913,740,871,605,956,740
342,137,0,1445,749,1415,622,1476,749
342,90,0,1221,836,1173,672,1270,836
343,1,0,1012,1027,971,831,1054,1027
343,125,0,569,812,539,658,599,812
343,87,0,915,740,872,608,958,740
343,137,0,1447,748,1416,622,1479,748
343,90,0,1217,836,1169,671,1265,836
344,1,0,1012,1027,970,831,1055,1027
344,125,0,567,817,537,660,598,817
344,87,0,916,742,872,608,961,742
344,137,0,1447,748,1416,619,1479,748
344,90,0,1213,835,1166,670,1260,835
345,1,0,1012,1027,970,832,1055,1027
345,125,0,570,821,536,662,605,821
345,87,0,917,742,874,609,961,742
345,137,0,1446,746,1415,616,1477,746
345,90,0,1211,836,1165,670,1257,836
346,1,0,1011,1028,969,832,1054,1028
346,125,0,569,822,527,664,611,822
346,87,0,919,742,877,610,962,742
346,137,0,1446,746,1416,614,1476,746
346,90,0,1207,835,1163,670,1252,835
347,1,0,1009,1028,968,833,1051,1028
347,125,0,554,818,516,666,592,818
347,87,0,922,744,881,611,964,744
347,137,0,1447,746,1419,611,1476,746
347,90,0,1205,836,1162,670,1248,836
348,1,0,1007,1028,967,834,1048,1028
348,125,0,544,818,506,668,582,818
348,87,0,925,745,885,611,966,745
348,137,0,1450,743,1425,608,1475,743
348,90,0,1202,836,1160,670,1244,836
349,1,0,1006,1028,966,835,1047,1028
349,125,0,537,818,497,670,577,818
349,87,0,928,745,889,611,967,745
349,137,0,1453,742,1428,603,1478,742
349,90,0,1199,835,1158,670,1241,835
350,1,0,1005,1027,965,835,1045,1027
350,125,0,532,819,492,671,572,819
350,87,0,928,747,890,610,966,747
350,137,0,1450,742,1422,592,1478,742
350,90,0,1195,833,1153,671,1237,833
351,1,0,1002,1027,963,836,1042,1027
351,125,0,529,821,489,671,570,821
351,87,0,929,744,893,609,965,744
351,137,0,1448,741,1420,588,1477,741
351,90,0,1191,832,1150,672,1232,832
352,1,0,1000,1027,961,836,1040,1027
352,125,0,526,820,487,669,566,820
352,87,0,929,743,895,608,964,743
352,137,0,1452,740,1427,591,1477,740
352,90,0,1186,831,1147,672,1226,831
353,1,0,998,1027,960,837,1037,1027
353,125,0,526,822,489,668,563,822
353,87,0,929,743,896,608,963,743
353,137,0,1452,740,1428,593,1477,740
353,90,0,1182,830,1142,672,1222,830
353,151,0,1443,740,1407,576,1479,740
353,70,0,1198,834,1143,672,1254,834
354,1,0,997,1027,959,837,1035,1027
354,125,0,526,825,492,666,561,825
354,87,0,930,743,897,607,963,743
354,137,0,1454,741,1428,594,1481,741
354,90,0,1176,828,1137,672,1216,828
354,151,0,1448,742,1406,576,1490,742
355,1,0,994,1027,957,837,1032,1027
355,125,0,527,826,494,667,561,826
355,87,0,931,743,899,607,963,743
355,137,0,1455,741,1428,594,1483,741
355,90,0,1170,822,1132,672,1208,822
355,151,0,1454,744,1415,580,1494,744
356,1,0,992,1027,955,837,1030,1027
356,125,0,531,826,496,668,566,826
356,87,0,930,743,897,607,963,743
356,137,0,1456,741,1428,598,1484,741
356,90,0,1165,821,1129,670,1202,821
356,151,0,1468,745,1427,598,1510,745
356,70,0,1188,832,1129,668,1247,832
357,1,0,990,1028,954,838,1027,1028
357,125,0,533,827,496,670,570,827
357,87,0,930,743,897,609,963,743
357,137,0,1455,742,1428,597,1483,742
357,90,0,1162,816,1128,670,1197,816
357,151,0,1471,744,1430,604,1512,744
358,1,0,989,1027,953,839,1025,1027
358,125,0,533,828,496,673,571,828
358,87,0,930,743,896,611,964,743
358,137,0,1454,743,1427,603,1482,743
358,90,0,1161,820,1128,669,1194,820
358,151,0,1471,748,1429,610,1513,748
359,1,0,987,1027,951,840,1023,1027
359,125,0,532,828,494,675,571,828
359,87,0,930,742,897,612,963,742
359,137,0,1454,743,1426,605,1482,743
359,90,0,1161,819,1129,670,1193,819
359,151,0,1470,748,1428,611,1513,748
360,1,0,985,1028,949,841,1022,1028
360,125,0,530,828,493,677,567,828
360,87,0,929,742,896,616,962,742
360,137,0,1453,743,1423,607,1483,743
360,90,0,1160,820,1130,671,1190,820
360,151,0,1468,749,1425,614,1511,749
361,1,0,984,1028,947,841,1021,1028
361,125,0,528,828,492,678,565,828
361,87,0,928,742,895,617,962,742
361,137,0,1452,743,1422,612,1483,743
361,90,0,1160,820,1131,671,1189,820
361,151,0,1464,753,1424,618,1505,753
362,1,0,983,1027,946,842,1020,1027
362,125,0,523,829,492,679,554,829
362,87,0,928,743,894,618,962,743
362,137,0,1451,743,1420,616,1482,743
362,90,0,1158,818,1131,670,1186,818
363,1,0,981,1027,944,842,1019,1027
363,125,0,518,832,491,680,546,832
363,87,0,927,744,891,621,963,744
363,137,0,1451,747,1418,619,1484,747
363,90,0,1157,818,1130,670,1184,818
364,1,0,979,1028,940,842,1018,1028
364,125,0,513,834,489,680,537,834
364,87,0,926,745,889,622,963,745
364,137,0,1452,755,1412,619,1492,755
364,90,0,1156,820,1129,669,1184,820
365,1,0,976,1028,936,842,1017,1028
365,125,0,508,841,486,681,530,841
365,87,0,924,745,886,623,962,745
365,137,0,1444,751,1404,591,1485,751
365,90,0,1158,823,1128,668,1189,823
365,70,0,1174,826,1127,666,1221,826
366,1,0,974,1028,934,842,1015,1028
366,125,0,507,848,482,683,532,848
366,87,0,922,745,883,625,962,745
366,137,0,1440,748,1399,603,1481,748
366,90,0,1157,821,1127,668,1188,821
366,70,0,1174,825,1128,666,1220,825
367,1,0,973,1028,932,842,1015,1028
367,125,0,510,852,478,686,543,852
367,87,0,921,745,881,627,962,745
367,137,0,1435,747,1396,616,1474,747
367,90,0,1156,819,1127,669,1185,819
368,1,0,973,1028,931,843,1015,1028
368,125,0,511,854,476,690,546,854
368,87,0,922,746,881,628,964,746
368,137,0,1426,747,1384,620,1469,747
368,90,0,1155,812,1127,670,1183,812
369,1,0,972,1028,929,844,1015,1028
369,125,0,510,855,473,693,548,855
369,87,0,921,746,879,628,964,746
369,137,0,1422,750,1378,621,1466,750
369,90,0,1153,810,1126,672,1181,810
370,1,0,971,1028,928,844,1015,1028
370,125,0,509,855,472,696,547,855
370,87,0,922,747,878,630,966,747
370,137,0,1420,753,1377,623,1463,753
370,90,0,1151,808,1124,674,1179,808
371,1,0,970,1028,927,844,1013,1028
371,125,0,509,855,471,699,548,855
371,87,0,921,748,877,632,966,748
371,137,0,1416,755,1374,623,1458,755
371,90,0,1151,814,1121,676,1181,814
371,70,0,1165,823,1120,675,1211,823
372,1,0,967,1029,924,844,1011,1029
372,125,0,508,858,469,701,548,858
372,87,0,920,748,877,634,964,748
372,137,0,1409,756,1367,622,1452,756
372,90,0,1151,820,1118,679,1185,820
372,70,0,1167,827,1119,679,1215,827
373,1,0,964,1029,920,844,1008,1029
373,125,0,507,857,467,704,547,857
373,87,0,920,747,878,635,962,747
373,137,0,1401,754,1357,622,1445,754
373,90,0,1153,820,1117,681,1190,820
374,1,0,960,1029,917,845,1003,1029
374,125,0,506,857,466,706,546,857
374,87,0,917,747,875,636,959,747
374,137,0,1395,757,1351,623,1439,757
374,90,0,1148,816,1116,681,1181,816
375,1,0,955,1029,914,845,997,1029
375,125,0,504,858,464,709,545,858
